id,timestamp,circles
5959,1398846835.8558881,[]
5960,1398846835.895909,[]
5961,1398846835.8959436,[]
5962,1398846835.9358528,[]
5963,1398846835.94397,[]
5964,1398846835.9839091,[]
5965,1398846836.023848,[]
5966,1398846836.0238812,[]
5967,1398846836.0638885,[]
5968,1398846836.0683408,[]
5969,1398846836.1078432,[]
5970,1398846836.147865,[]
5971,1398846836.1478953,[]
5972,1398846836.1878712,[]
5973,1398846836.1930745,[]
5974,1398846836.231868,[]
5975,1398846836.2719316,[]
5976,1398846836.2719612,[]
5977,1398846836.3118818,[]
5978,1398846836.3185925,[]
5979,1398846836.3559291,[]
5980,1398846836.3958795,[]
5981,1398846836.3959131,[]
5982,1398846836.4372995,[]
5983,1398846836.4432547,[]
5984,1398846836.479877,[]
5985,1398846836.5199077,[]
5986,1398846836.519937,[]
5987,1398846836.5598667,[]
5988,1398846836.567947,[]
5989,1398846836.6078548,[]
5990,1398846836.6478996,[]
5991,1398846836.6479232,[]
5992,1398846836.6879277,[]
5993,1398846836.6933572,[]
5994,1398846836.7318485,[]
5995,1398846836.7718878,[]
5996,1398846836.7719164,[]
5997,1398846836.8118756,[]
5998,1398846836.8174493,[]
5999,1398846836.855852,[]
6000,1398846836.8958786,[]
6001,1398846836.8959143,[]
6002,1398846836.9358523,[]
6003,1398846836.9448698,[]
6004,1398846836.983848,[]
6005,1398846837.0238671,[]
6006,1398846837.0238976,[]
6007,1398846837.063903,[]
6008,1398846837.0677292,[]
6009,1398846837.1039283,[]
6010,1398846837.143844,[]
6011,1398846837.1838799,[]
6012,1398846837.1839128,[]
6013,1398846837.2238998,[]
6014,1398846837.2239335,[]
6015,1398846837.263821,[]
6016,1398846837.267595,[]
6017,1398846837.3038206,[]
6018,1398846837.343859,[]
6019,1398846837.3438928,[]
6020,1398846837.383935,[]
6021,1398846837.3935907,[]
6022,1398846837.4318597,[]
6023,1398846837.4718997,[]
6024,1398846837.4719296,[]
6025,1398846837.5118995,[]
6026,1398846837.5176928,[]
6027,1398846837.5558617,[]
6028,1398846837.595921,[]
6029,1398846837.5959525,[]
6030,1398846837.6358721,[]
6031,1398846837.6426332,[]
6032,1398846837.679843,[]
6033,1398846837.7198327,[]
6034,1398846837.759918,[]
6035,1398846837.7599502,[]
6036,1398846837.7998374,[]
6037,1398846837.799917,[]
6038,1398846837.8398464,[]
6039,1398846837.842223,[]
6040,1398846837.8799078,[]
6041,1398846837.919966,[]
6042,1398846837.9200473,[]
6043,1398846837.959846,[]
6044,1398846837.9720657,[]
6045,1398846838.0119023,[]
6046,1398846838.051892,[]
6047,1398846838.0519247,[]
6048,1398846838.091875,[]
6049,1398846838.0919063,[]
6050,1398846838.1319497,[]
6051,1398846838.141349,[]
6052,1398846838.1799233,[]
6053,1398846838.2198527,[]
6054,1398846838.2198808,[]
6055,1398846838.2598555,[]
6056,1398846838.2671022,[]
6057,1398846838.3038278,[]
6058,1398846838.343858,[]
6059,1398846838.3438878,[]
6060,1398846838.3839092,[]
6061,1398846838.3924663,[]
6062,1398846838.4319057,[]
6063,1398846838.4718385,[]
6064,1398846838.471871,[]
6065,1398846838.511855,[]
6066,1398846838.5167143,[]
6067,1398846838.5559046,[]
6068,1398846838.5959034,[]
6069,1398846838.5959313,[]
6070,1398846838.635855,[]
6071,1398846838.6410575,[]
6072,1398846838.6798482,[]
6073,1398846838.719871,[]
6074,1398846838.719903,[]
6075,1398846838.7599096,[]
6076,1398846838.7663937,[]
6077,1398846838.8038778,[]
6078,1398846838.84386,[]
6079,1398846838.8839843,[]
6080,1398846838.884029,[]
6081,1398846838.9238176,[]
6082,1398846838.9238367,[]
6083,1398846838.9638588,[]
6084,1398846838.9662569,[]
6085,1398846839.0038345,[]
6086,1398846839.0437994,[]
6087,1398846839.0438302,[]
6088,1398846839.0839024,[]
6089,1398846839.091775,[]
6090,1398846839.1278853,[]
6091,1398846839.1677735,[]
6092,1398846839.1677964,[]
6093,1398846839.2079222,[]
6094,1398846839.217103,[]
6095,1398846839.2558398,[]
6096,1398846839.2958372,[]
6097,1398846839.2958674,[]
6098,1398846839.33588,[]
6099,1398846839.3400955,[]
6100,1398846839.3799596,[]
6101,1398846839.4198642,[]
6102,1398846839.4198942,[]
6103,1398846839.459895,[]
6104,1398846839.4654715,[]
6105,1398846839.5038745,[]
6106,1398846839.5438724,[]
6107,1398846839.543901,[]
6108,1398846839.5839245,[]
6109,1398846839.5910997,[]
6110,1398846839.6278088,[]
6111,1398846839.667845,[]
6112,1398846839.667862,[]
6113,1398846839.7078755,[]
6114,1398846839.7153354,[]
6115,1398846839.7519293,[]
6116,1398846839.791944,[]
6117,1398846839.7919712,[]
6118,1398846839.8318954,[]
6119,1398846839.840394,[]
6120,1398846839.8798368,[]
6121,1398846839.919839,[]
6122,1398846839.919866,[]
6123,1398846839.9598753,[]
6124,1398846839.968368,[]
6125,1398846840.0078695,[]
6126,1398846840.0478704,[]
6127,1398846840.0478988,[]
6128,1398846840.0879047,[]
6129,1398846840.0901732,[]
6130,1398846840.1278644,[]
6131,1398846840.1678884,[]
6132,1398846840.1679122,[]
6133,1398846840.207987,[]
6134,1398846840.2156627,[]
6135,1398846840.2518961,[]
6136,1398846840.2919443,[]
6137,1398846840.2919736,[]
6138,1398846840.3319368,[]
6139,1398846840.3399563,[]
6140,1398846840.379872,[]
6141,1398846840.4198394,[]
6142,1398846840.4198675,[]
6143,1398846840.459921,[]
6144,1398846840.4651427,[]
6145,1398846840.5038822,[]
6146,1398846840.5438697,[]
6147,1398846840.5439034,[]
6148,1398846840.5838776,[]
6149,1398846840.5909736,[]
6150,1398846840.6278477,[]
6151,1398846840.6678946,[]
6152,1398846840.6679294,[]
6153,1398846840.7081006,[]
6154,1398846840.7151647,[]
6155,1398846840.7518995,[]
6156,1398846840.7918136,[]
6157,1398846840.791827,[]
6158,1398846840.8319125,[]
6159,1398846840.8402114,[]
6160,1398846840.879948,[]
6161,1398846840.9198713,[]
6162,1398846840.9199026,[]
6163,1398846840.9599006,[]
6164,1398846840.9653184,[]
6165,1398846841.0038893,[]
6166,1398846841.0438197,[]
6167,1398846841.043856,[]
6168,1398846841.083924,[]
6169,1398846841.0900178,[]
6170,1398846841.1278608,[]
6171,1398846841.1679068,[]
6172,1398846841.1679368,[]
6173,1398846841.2078578,[]
6174,1398846841.2142766,[]
6175,1398846841.2518675,[]
6176,1398846841.291826,[]
6177,1398846841.2918556,[]
6178,1398846841.3319342,[]
6179,1398846841.339992,[]
6180,1398846841.3799026,[]
6181,1398846841.4198663,[]
6182,1398846841.4198942,[]
6183,1398846841.4598894,[]
6184,1398846841.46524,[]
6185,1398846841.503887,[]
6186,1398846841.5438516,[]
6187,1398846841.5438826,[]
6188,1398846841.5839121,[]
6189,1398846841.5889761,[]
6190,1398846841.6278944,[]
6191,1398846841.667854,[]
6192,1398846841.6678789,[]
6193,1398846841.7079694,[]
6194,1398846841.7141256,[]
6195,1398846841.7518258,[]
6196,1398846841.791869,[]
6197,1398846841.7919018,[]
6198,1398846841.8318825,[]
6199,1398846841.8394148,[]
6200,1398846841.8758461,[]
6201,1398846841.915874,[]
6202,1398846841.9159012,[]
6203,1398846841.9559028,[]
6204,1398846841.9640589,[]
6205,1398846842.0038466,[]
6206,1398846842.0438719,[]
6207,1398846842.043903,[]
6208,1398846842.0838993,[]
6209,1398846842.0893526,[]
6210,1398846842.1279578,[]
6211,1398846842.1678574,[]
6212,1398846842.1678843,[]
6213,1398846842.2078674,[]
6214,1398846842.2140315,[]
6215,1398846842.2518876,[]
6216,1398846842.2918642,[]
6217,1398846842.2919521,[]
6218,1398846842.331916,[]
6219,1398846842.3383307,[]
6220,1398846842.3758667,[]
6221,1398846842.4158382,[]
6222,1398846842.4159138,[]
6223,1398846842.4557931,[]
6224,1398846842.4630902,[]
6225,1398846842.4998806,[]
6226,1398846842.5398734,[]
6227,1398846842.539908,[]
6228,1398846842.5798533,[]
6229,1398846842.5874853,[]
6230,1398846842.623876,[]
6231,1398846842.6637945,[]
6232,1398846842.6638167,[]
6233,1398846842.7038996,[]
6234,1398846842.713371,[]
6235,1398846842.751848,[]
6236,1398846842.7918081,[]
6237,1398846842.7918386,[]
6238,1398846842.8318474,[]
6239,1398846842.8381135,[]
6240,1398846842.875926,[]
6241,1398846842.915831,[]
6242,1398846842.9158652,[]
6243,1398846842.955873,[]
6244,1398846842.9633029,[]
6245,1398846842.9998662,[]
6246,1398846843.0398748,[]
6247,1398846843.0399072,[]
6248,1398846843.079878,[]
6249,1398846843.087719,[]
6250,1398846843.1238773,[]
6251,1398846843.1638684,[]
6252,1398846843.1638937,[]
6253,1398846843.20388,[]
6254,1398846843.212623,[]
6255,1398846843.2518265,[]
6256,1398846843.2918584,[]
6257,1398846843.2918866,[]
6258,1398846843.331884,[]
6259,1398846843.3376238,[]
6260,1398846843.375871,[]
6261,1398846843.4158816,[]
6262,1398846843.4159138,[]
6263,1398846843.45582,[]
6264,1398846843.4624803,[]
6265,1398846843.499879,[]
6266,1398846843.539856,[]
6267,1398846843.5399272,[]
6268,1398846843.5799441,[]
6269,1398846843.5875611,[]
6270,1398846843.623883,[]
6271,1398846843.6638591,[]
6272,1398846843.6638947,[]
6273,1398846843.70394,[]
6274,1398846843.7127197,[]
6275,1398846843.7518492,[]
6276,1398846843.7918189,[]
6277,1398846843.7918496,[]
6278,1398846843.8319256,[]
6279,1398846843.8379707,[]
6280,1398846843.8758686,[]
6281,1398846843.915845,[]
6282,1398846843.9158776,[]
6283,1398846843.9558928,[]
6284,1398846843.9627538,[]
6285,1398846843.9998784,[]
6286,1398846844.0398598,[]
6287,1398846844.0398905,[]
6288,1398846844.0798085,[]
6289,1398846844.0882077,[]
6290,1398846844.1278968,[]
6291,1398846844.1678607,[]
6292,1398846844.1678913,[]
6293,1398846844.2079473,[]
6294,1398846844.2132878,[]
6295,1398846844.251887,[]
6296,1398846844.2919176,[]
6297,1398846844.291955,[]
6298,1398846844.3319185,[]
6299,1398846844.338984,[]
6300,1398846844.3758416,[]
6301,1398846844.4158928,[]
6302,1398846844.4159236,[]
6303,1398846844.4560008,[]
6304,1398846844.4636395,[]
6305,1398846844.4998887,[]
6306,1398846844.5398612,[]
6307,1398846844.539892,[]
6308,1398846844.5799215,[]
6309,1398846844.58897,[]
6310,1398846844.6278906,[]
6311,1398846844.6678593,[]
6312,1398846844.66789,[]
6313,1398846844.7079554,[]
6314,1398846844.714221,[]
6315,1398846844.7518995,[]
6316,1398846844.791909,[]
6317,1398846844.791937,[]
6318,1398846844.8318787,[]
6319,1398846844.8387046,[]
6320,1398846844.8759181,[]
6321,1398846844.915836,[]
6322,1398846844.915868,[]
6323,1398846844.9558897,[]
6324,1398846844.9632192,[]
6325,1398846844.9998968,[]
6326,1398846845.0398984,[]
6327,1398846845.039928,[]
6328,1398846845.0798566,[]
6329,1398846845.0893269,[]
6330,1398846845.1279204,[]
6331,1398846845.167868,[]
6332,1398846845.167896,[]
6333,1398846845.2077906,[]
6334,1398846845.212855,[]
6335,1398846845.2518766,[]
6336,1398846845.2918732,[]
6337,1398846845.2919002,[]
6338,1398846845.3319495,[]
6339,1398846845.3371112,[]
6340,1398846845.375801,[]
6341,1398846845.415911,[]
6342,1398846845.4159408,[]
6343,1398846845.4558604,[]
6344,1398846845.4623537,[]
6345,1398846845.4998717,[]
6346,1398846845.539906,[]
6347,1398846845.5399327,[]
6348,1398846845.579883,[]
6349,1398846845.5875568,[]
6350,1398846845.6238604,[]
6351,1398846845.6638734,[]
6352,1398846845.6639032,[]
6353,1398846845.7039092,[]
6354,1398846845.7114685,[]
6355,1398846845.7478833,[]
6356,1398846845.787872,[]
6357,1398846845.7879033,[]
6358,1398846845.8278618,[]
6359,1398846845.8364773,[]
6360,1398846845.875793,[]
6361,1398846845.9158597,[]
6362,1398846845.9159124,[]
6363,1398846845.9559102,[]
6364,1398846845.9611118,[]
6365,1398846845.999937,[]
6366,1398846846.0399218,[]
6367,1398846846.0399559,[]
6368,1398846846.0798647,[]
6369,1398846846.0860474,[]
6370,1398846846.123918,[]
6371,1398846846.163863,[]
6372,1398846846.163894,[]
6373,1398846846.2039983,[]
6374,1398846846.210353,[]
6375,1398846846.2478056,[]
6376,1398846846.2878594,[]
6377,1398846846.2878916,[]
6378,1398846846.3279412,[]
6379,1398846846.3358452,[]
6380,1398846846.3758466,[]
6381,1398846846.415926,[]
6382,1398846846.4558702,[]
6383,1398846846.4559019,[]
6384,1398846846.4959526,[]
6385,1398846846.4959836,[]
6386,1398846846.5358849,[]
6387,1398846846.5359144,[]
6388,1398846846.575839,[]
6389,1398846846.5854785,[]
6390,1398846846.623879,[]
6391,1398846846.663784,[]
6392,1398846846.6637967,[]
6393,1398846846.7039077,[]
6394,1398846846.7099795,[]
6395,1398846846.7478456,[]
6396,1398846846.7879162,[]
6397,1398846846.7879488,[]
6398,1398846846.8279116,[]
6399,1398846846.834194,[]
6400,1398846846.871854,[]
6401,1398846846.9118915,[]
6402,1398846846.9119258,[]
6403,1398846846.9520004,[]
6404,1398846846.9584317,[]
6405,1398846846.9958558,[]
6406,1398846847.0358686,[]
6407,1398846847.0358992,[]
6408,1398846847.0758352,[]
6409,1398846847.0831761,[]
6410,1398846847.1199996,[]
6411,1398846847.1598637,[]
6412,1398846847.1598978,[]
6413,1398846847.1998599,[]
6414,1398846847.2090292,[]
6415,1398846847.2478657,[]
6416,1398846847.2879035,[]
6417,1398846847.2879336,[]
6418,1398846847.3280144,[]
6419,1398846847.3340032,[]
6420,1398846847.371855,[]
6421,1398846847.4119205,[]
6422,1398846847.4119506,[]
6423,1398846847.4518628,[]
6424,1398846847.458362,[]
6425,1398846847.495863,[]
6426,1398846847.535866,[]
6427,1398846847.5359027,[]
6428,1398846847.575859,[]
6429,1398846847.5828187,[]
6430,1398846847.619844,[]
6431,1398846847.6598547,[]
6432,1398846847.6598902,[]
6433,1398846847.6998498,[]
6434,1398846847.7084575,[]
6435,1398846847.7478592,[]
6436,1398846847.78788,[]
6437,1398846847.7879138,[]
6438,1398846847.8278604,[]
6439,1398846847.8323553,[]
6440,1398846847.871907,[]
6441,1398846847.9118707,[]
6442,1398846847.911902,[]
6443,1398846847.9518504,[]
6444,1398846847.9577305,[]
6445,1398846847.9959245,[]
6446,1398846848.0358632,[]
6447,1398846848.035894,[]
6448,1398846848.0758524,[]
6449,1398846848.0824163,[]
6450,1398846848.1198304,[]
6451,1398846848.1598287,[]
6452,1398846848.15986,[]
6453,1398846848.1999009,[]
6454,1398846848.2077892,[]
6455,1398846848.243923,[]
6456,1398846848.283895,[]
6457,1398846848.283923,[]
6458,1398846848.3239264,[]
6459,1398846848.333225,[]
6460,1398846848.371889,[]
6461,1398846848.4119022,[]
6462,1398846848.451878,[]
6463,1398846848.451908,[]
6464,1398846848.4918656,[]
6465,1398846848.491888,[]
6466,1398846848.5318687,[]
6467,1398846848.5320864,[]
6468,1398846848.5718565,[]
6469,1398846848.611891,[]
6470,1398846848.6119497,[]
6471,1398846848.6519003,[]
6472,1398846848.656619,[]
6473,1398846848.6958013,[]
6474,1398846848.7358778,[]
6475,1398846848.735909,[]
6476,1398846848.7758188,[]
6477,1398846848.7819748,[]
6478,1398846848.8198469,[]
6479,1398846848.8598592,[]
6480,1398846848.8598938,[]
6481,1398846848.8999074,[]
6482,1398846848.906328,[]
6483,1398846848.9438496,[]
6484,1398846848.9838936,[]
6485,1398846848.9839242,[]
6486,1398846849.0238523,[]
6487,1398846849.0319686,[]
6488,1398846849.0718403,[]
6489,1398846849.1119413,[]
6490,1398846849.1119754,[]
6491,1398846849.1519632,[]
6492,1398846849.1575842,[]
6493,1398846849.1958845,[]
6494,1398846849.2359104,[]
6495,1398846849.2359402,[]
6496,1398846849.2758305,[]
6497,1398846849.2812269,[]
6498,1398846849.3198912,[]
6499,1398846849.3597727,[]
6500,1398846849.3597996,[]
6501,1398846849.3998199,[]
6502,1398846849.4062307,[]
6503,1398846849.443868,[]
6504,1398846849.483835,[]
6505,1398846849.4838665,[]
6506,1398846849.5238755,[]
6507,1398846849.5312288,[]
6508,1398846849.5678673,[]
6509,1398846849.6078634,[]
6510,1398846849.6078932,[]
6511,1398846849.6478674,[]
6512,1398846849.656216,[]
6513,1398846849.6958468,[]
6514,1398846849.7359009,[]
6515,1398846849.7359285,[]
6516,1398846849.7759979,[]
6517,1398846849.781035,[]
6518,1398846849.8198488,[]
6519,1398846849.8598647,[]
6520,1398846849.8598979,[]
6521,1398846849.8998578,[]
6522,1398846849.9053195,[]
6523,1398846849.9438095,[]
6524,1398846849.9839053,[]
6525,1398846849.9839401,[]
6526,1398846850.023864,[]
6527,1398846850.0310986,[]
6528,1398846850.067879,[]
6529,1398846850.1079223,[]
6530,1398846850.107953,[]
6531,1398846850.1478636,[]
6532,1398846850.155247,[]
6533,1398846850.191889,[]
6534,1398846850.2319434,[]
6535,1398846850.231978,[]
6536,1398846850.271861,[]
6537,1398846850.2803154,[]
6538,1398846850.3198647,[]
6539,1398846850.359882,[]
6540,1398846850.3599124,[]
6541,1398846850.3998525,[]
6542,1398846850.4052386,[]
6543,1398846850.4438705,[]
6544,1398846850.4838543,[]
6545,1398846850.4838827,[]
6546,1398846850.523903,[]
6547,1398846850.5299609,[]
6548,1398846850.5678527,[]
6549,1398846850.6079507,[]
6550,1398846850.6079872,[]
6551,1398846850.6478548,[]
6552,1398846850.6543906,[]
6553,1398846850.6919143,[]
6554,1398846850.7318497,[]
6555,1398846850.731875,[]
6556,1398846850.7718809,[]
6557,1398846850.7794776,[]
6558,1398846850.8159304,[]
6559,1398846850.8558474,[]
6560,1398846850.8558784,[]
6561,1398846850.8958611,[]
6562,1398846850.9045699,[]
6563,1398846850.9438453,[]
6564,1398846850.9838476,[]
6565,1398846850.9838767,[]
6566,1398846851.0238726,[]
6567,1398846851.0295985,[]
6568,1398846851.0678468,[]
6569,1398846851.1078901,[]
6570,1398846851.107931,[]
6571,1398846851.1478772,[]
6572,1398846851.154269,[]
6573,1398846851.1918004,[]
6574,1398846851.231868,[]
6575,1398846851.2318976,[]
6576,1398846851.2718728,[]
6577,1398846851.2789633,[]
6578,1398846851.3159235,[]
6579,1398846851.3558466,[]
6580,1398846851.3558776,[]
6581,1398846851.3958604,[]
6582,1398846851.4041972,[]
6583,1398846851.4438593,[]
6584,1398846851.4838629,[]
6585,1398846851.4838915,[]
6586,1398846851.5238786,[]
6587,1398846851.5288444,[]
6588,1398846851.5678709,[]
6589,1398846851.6078765,[]
6590,1398846851.6079078,[]
6591,1398846851.647878,[]
6592,1398846851.653346,[]
6593,1398846851.6918662,[]
6594,1398846851.7319045,[]
6595,1398846851.731935,[]
6596,1398846851.7718544,[]
6597,1398846851.7789617,[]
6598,1398846851.815872,[]
6599,1398846851.8558588,[]
6600,1398846851.8558917,[]
6601,1398846851.895863,[]
6602,1398846851.903607,[]
6603,1398846851.9398966,[]
6604,1398846851.9798555,[]
6605,1398846851.9798696,[]
6606,1398846852.0198622,[]
6607,1398846852.0289557,[]
6608,1398846852.0677986,[]
6609,1398846852.107906,[]
6610,1398846852.1079378,[]
6611,1398846852.1479,[]
6612,1398846852.153145,[]
6613,1398846852.191871,[]
6614,1398846852.2318926,[]
6615,1398846852.2319274,[]
6616,1398846852.27184,[]
6617,1398846852.2785895,[]
6618,1398846852.3158817,[]
6619,1398846852.3558502,[]
6620,1398846852.3558788,[]
6621,1398846852.3958564,[]
6622,1398846852.4033308,[]
6623,1398846852.4398863,[]
6624,1398846852.4798346,[]
6625,1398846852.4798677,[]
6626,1398846852.5198815,[]
6627,1398846852.528139,[]
6628,1398846852.5678258,[]
6629,1398846852.6078725,[]
6630,1398846852.6079087,[]
6631,1398846852.647893,[]
6632,1398846852.652332,[]
6633,1398846852.691807,[]
6634,1398846852.731885,[]
6635,1398846852.7319157,[]
6636,1398846852.7719429,[]
6637,1398846852.7775853,[]
6638,1398846852.8158433,[]
6639,1398846852.8558745,[]
6640,1398846852.8559027,[]
6641,1398846852.8959713,[]
6642,1398846852.902488,[]
6643,1398846852.93984,[]
6644,1398846852.9798799,[]
6645,1398846852.9799116,[]
6646,1398846853.0199301,[]
6647,1398846853.0279136,[]
6648,1398846853.0678756,[]
6649,1398846853.1078763,[]
6650,1398846853.1079154,[]
6651,1398846853.1478717,[]
6652,1398846853.1524677,[]
6653,1398846853.191833,[]
6654,1398846853.2319047,[]
6655,1398846853.2319357,[]
6656,1398846853.2720203,[]
6657,1398846853.2773573,[]
6658,1398846853.315909,[]
6659,1398846853.3558867,[]
6660,1398846853.3559167,[]
6661,1398846853.3958852,[]
6662,1398846853.4017355,[]
6663,1398846853.4398737,[]
6664,1398846853.479863,[]
6665,1398846853.479897,[]
6666,1398846853.5199304,[]
6667,1398846853.5265622,[]
6668,1398846853.563876,[]
6669,1398846853.6038854,[]
6670,1398846853.6039164,[]
6671,1398846853.6438854,[]
6672,1398846853.6518614,[]
6673,1398846853.6918485,[]
6674,1398846853.7319036,[]
6675,1398846853.7319345,[]
6676,1398846853.7719538,[]
6677,1398846853.7763767,[]
6678,1398846853.815897,[]
6679,1398846853.855863,[]
6680,1398846853.855895,[]
6681,1398846853.8959022,[]
6682,1398846853.902984,[]
6683,1398846853.9438112,[]
6684,1398846853.9849741,[]
6685,1398846853.985012,[]
6686,1398846854.023895,[]
6687,1398846854.0262098,[]
6688,1398846854.0638723,[]
6689,1398846854.103916,[]
6690,1398846854.1039453,[]
6691,1398846854.1438782,[]
6692,1398846854.1516125,[]
6693,1398846854.1878574,[]
6694,1398846854.228069,[]
6695,1398846854.2281067,[]
6696,1398846854.2678676,[]
6697,1398846854.2760081,[]
6698,1398846854.3158436,[]
6699,1398846854.3558838,[]
6700,1398846854.3559601,[]
6701,1398846854.3958893,[]
6702,1398846854.40187,[]
6703,1398846854.4398932,[]
6704,1398846854.4798896,[]
6705,1398846854.4799256,[]
6706,1398846854.5198557,[]
6707,1398846854.5263522,[]
6708,1398846854.5638685,[]
6709,1398846854.6038573,[]
6710,1398846854.6038902,[]
6711,1398846854.6438668,[]
6712,1398846854.6505358,[]
6713,1398846854.6878583,[]
6714,1398846854.7278402,[]
6715,1398846854.727856,[]
6716,1398846854.7679505,[]
6717,1398846854.7758565,[]
6718,1398846854.815875,[]
6719,1398846854.8558538,[]
6720,1398846854.8558824,[]
6721,1398846854.8959203,[]
6722,1398846854.9010112,[]
6723,1398846854.9398417,[]
6724,1398846854.9798868,[]
6725,1398846854.9799185,[]
6726,1398846855.0199077,[]
6727,1398846855.026114,[]
6728,1398846855.0638943,[]
6729,1398846855.1039484,[]
6730,1398846855.1039875,[]
6731,1398846855.143916,[]
6732,1398846855.150356,[]
6733,1398846855.1878242,[]
6734,1398846855.2278578,[]
6735,1398846855.227889,[]
6736,1398846855.2679186,[]
6737,1398846855.2760198,[]
6738,1398846855.3158917,[]
6739,1398846855.355877,[]
6740,1398846855.3558972,[]
6741,1398846855.3958774,[]
6742,1398846855.3999631,[]
6743,1398846855.4398637,[]
6744,1398846855.4797902,[]
6745,1398846855.4798152,[]
6746,1398846855.5199227,[]
6747,1398846855.524945,[]
6748,1398846855.5638874,[]
6749,1398846855.6038947,[]
6750,1398846855.6039243,[]
6751,1398846855.6439068,[]
6752,1398846855.6498556,[]
6753,1398846855.687853,[]
6754,1398846855.7278936,[]
6755,1398846855.7279236,[]
6756,1398846855.7678843,[]
6757,1398846855.7743251,[]
6758,1398846855.81187,[]
6759,1398846855.8518205,[]
6760,1398846855.8518445,[]
6761,1398846855.89188,[]
6762,1398846855.9001598,[]
6763,1398846855.9398453,[]
6764,1398846855.9798942,[]
6765,1398846855.979916,[]
6766,1398846856.019915,[]
6767,1398846856.0251117,[]
6768,1398846856.0639293,[]
6769,1398846856.1038785,[]
6770,1398846856.103908,[]
6771,1398846856.1439114,[]
6772,1398846856.1493535,[]
6773,1398846856.1878226,[]
6774,1398846856.2279298,[]
6775,1398846856.2279642,[]
6776,1398846856.267881,[]
6777,1398846856.2743964,[]
6778,1398846856.3118792,[]
6779,1398846856.3518646,[]
6780,1398846856.3518908,[]
6781,1398846856.3918993,[]
6782,1398846856.400017,[]
6783,1398846856.439953,[]
6784,1398846856.47986,[]
6785,1398846856.4798903,[]
6786,1398846856.5199952,[]
6787,1398846856.5243618,[]
6788,1398846856.5638883,[]
6789,1398846856.6038795,[]
6790,1398846856.6039147,[]
6791,1398846856.6438324,[]
6792,1398846856.6488576,[]
6793,1398846856.6878617,[]
6794,1398846856.7278085,[]
6795,1398846856.727842,[]
6796,1398846856.7678983,[]
6797,1398846856.774613,[]
6798,1398846856.8119068,[]
6799,1398846856.8518987,[]
6800,1398846856.8519301,[]
6801,1398846856.8919375,[]
6802,1398846856.900228,[]
6803,1398846856.939826,[]
6804,1398846856.9798462,[]
6805,1398846856.9798799,[]
6806,1398846857.0199125,[]
6807,1398846857.0245063,[]
6808,1398846857.0638876,[]
6809,1398846857.1039255,[]
6810,1398846857.1439424,[]
6811,1398846857.1439734,[]
6812,1398846857.1838708,[]
6813,1398846857.183904,[]
6814,1398846857.2239172,[]
6815,1398846857.224427,[]
6816,1398846857.2638621,[]
6817,1398846857.3038745,[]
6818,1398846857.3039043,[]
6819,1398846857.3439283,[]
6820,1398846857.3494592,[]
6821,1398846857.3878577,[]
6822,1398846857.4278314,[]
6823,1398846857.4278579,[]
6824,1398846857.4678705,[]
6825,1398846857.4732382,[]
6826,1398846857.5118616,[]
6827,1398846857.5519454,[]
6828,1398846857.551972,[]
6829,1398846857.5918903,[]
6830,1398846857.5980127,[]
6831,1398846857.6358204,[]
6832,1398846857.6758833,[]
6833,1398846857.675915,[]
6834,1398846857.715917,[]
6835,1398846857.7232225,[]
6836,1398846857.759909,[]
6837,1398846857.799931,[]
6838,1398846857.7999783,[]
6839,1398846857.8398867,[]
6840,1398846857.8479903,[]
6841,1398846857.8878615,[]
6842,1398846857.9278157,[]
6843,1398846857.927845,[]
6844,1398846857.9678621,[]
6845,1398846857.9733832,[]
6846,1398846858.0118887,[]
6847,1398846858.0518916,[]
6848,1398846858.0519235,[]
6849,1398846858.0918517,[]
6850,1398846858.0979424,[]
6851,1398846858.1358416,[]
6852,1398846858.1758368,[]
6853,1398846858.1758654,[]
6854,1398846858.2159605,[]
6855,1398846858.2227685,[]
6856,1398846858.259832,[]
6857,1398846858.299866,[]
6858,1398846858.299898,[]
6859,1398846858.3398857,[]
6860,1398846858.348369,[]
6861,1398846858.3878467,[]
6862,1398846858.4278731,[]
6863,1398846858.4278927,[]
6864,1398846858.4679253,[]
6865,1398846858.4716141,[]
6866,1398846858.5079522,[]
6867,1398846858.5479035,[]
6868,1398846858.5479288,[]
6869,1398846858.5878966,[]
6870,1398846858.5967672,[]
6871,1398846858.6358283,[]
6872,1398846858.6758463,[]
6873,1398846858.6758778,[]
6874,1398846858.7158818,[]
6875,1398846858.7209265,[]
6876,1398846858.7598903,[]
6877,1398846858.799835,[]
6878,1398846858.7998645,[]
6879,1398846858.839867,[]
6880,1398846858.8467422,[]
6881,1398846858.8838491,[]
6882,1398846858.9238575,[]
6883,1398846858.923884,[]
6884,1398846858.9638753,[]
6885,1398846858.971374,[]
6886,1398846859.0079925,[]
6887,1398846859.0478516,[]
6888,1398846859.0478837,[]
6889,1398846859.0878394,[]
6890,1398846859.0958352,[]
6891,1398846859.131851,[]
6892,1398846859.1717908,[]
6893,1398846859.1718106,[]
6894,1398846859.2120104,[]
6895,1398846859.2217386,[]
6896,1398846859.259859,[]
6897,1398846859.299847,[]
6898,1398846859.2998862,[]
6899,1398846859.3399463,[]
6900,1398846859.3454714,[]
6901,1398846859.3838933,[]
6902,1398846859.4238827,[]
6903,1398846859.4239194,[]
6904,1398846859.4638443,[]
6905,1398846859.4701006,[]
