id,timestamp,circles
15301,1398855001.8137975,[{'idp': 1, 'x': 3.458333333333332, 'y': 2.5416666666666665, 'r': 0.3999999999999999, 'type': 1}]
15302,1398855001.8197792,[{'idp': 1, 'x': 3.4715478159373436, 'y': 2.6304557273195806, 'r': 0.3999999999999999, 'type': 1}]
15303,1398855001.857735,[{'idp': 1, 'x': 3.4610120750345907, 'y': 2.63384360717577, 'r': 0.3999999999999999, 'type': 1}]
15304,1398855001.8977075,[{'idp': 1, 'x': 3.4621939536351265, 'y': 2.6301478404521372, 'r': 0.3999999999999999, 'type': 1}]
15305,1398855001.8977396,[{'idp': 1, 'x': 3.4496852964175218, 'y': 2.6368942518249705, 'r': 0.3999999999999999, 'type': 1}]
15306,1398855001.937725,[{'idp': 1, 'x': 3.4314022567565305, 'y': 2.6237830879498714, 'r': 0.3999999999999999, 'type': 1}]
15307,1398855001.9449024,[{'idp': 1, 'x': 3.4211314368270784, 'y': 2.616035639648695, 'r': 0.3999999999999999, 'type': 1}]
15308,1398855001.9817443,[{'idp': 1, 'x': 3.4132122195754233, 'y': 2.621985545533787, 'r': 0.3999999999999999, 'type': 1}]
15309,1398855002.0217462,[{'idp': 1, 'x': 3.3980462075645956, 'y': 2.6146637295457964, 'r': 0.3999999999999999, 'type': 1}]
15310,1398855002.021833,[{'idp': 1, 'x': 3.3972877772904897, 'y': 2.6044833454007255, 'r': 0.3999999999999999, 'type': 1}]
15311,1398855002.061736,[{'idp': 1, 'x': 3.3799563006073496, 'y': 2.6081140738558983, 'r': 0.3999999999999999, 'type': 1}]
15312,1398855002.0696545,[{'idp': 1, 'x': 3.366859584612294, 'y': 2.6245711958202467, 'r': 0.3999999999999999, 'type': 1}]
15313,1398855002.1057713,[{'idp': 1, 'x': 3.351577519981088, 'y': 2.609538059986818, 'r': 0.3999999999999999, 'type': 1}]
15314,1398855002.1457512,[{'idp': 1, 'x': 3.344233858911525, 'y': 2.615031901645102, 'r': 0.3999999999999999, 'type': 1}]
15315,1398855002.1457803,[{'idp': 1, 'x': 3.335483177819194, 'y': 2.620188937073462, 'r': 0.3999999999999999, 'type': 1}]
15316,1398855002.1857781,[{'idp': 1, 'x': 3.3167314186871044, 'y': 2.6054242975201047, 'r': 0.3999999999999999, 'type': 1}]
15317,1398855002.1952374,[{'idp': 1, 'x': 3.3264694914004567, 'y': 2.6009362526637747, 'r': 0.3999999999999999, 'type': 1}]
15318,1398855002.2337592,[{'idp': 1, 'x': 3.3129975377595833, 'y': 2.605716828436926, 'r': 0.3999999999999999, 'type': 1}]
15319,1398855002.2737517,[{'idp': 1, 'x': 3.3054650609443637, 'y': 2.5965113836445286, 'r': 0.3999999999999999, 'type': 1}]
15320,1398855002.2737823,[{'idp': 1, 'x': 3.2862420859726704, 'y': 2.605038872283585, 'r': 0.3999999999999999, 'type': 1}]
15321,1398855002.3137288,[{'idp': 1, 'x': 3.2767902060101495, 'y': 2.59675152163241, 'r': 0.3999999999999999, 'type': 1}]
15322,1398855002.3211784,[{'idp': 1, 'x': 3.2838758307727467, 'y': 2.579190069076196, 'r': 0.3999999999999999, 'type': 1}]
15323,1398855002.3578095,[{'idp': 1, 'x': 3.2678653447152795, 'y': 2.567425279828819, 'r': 0.3999999999999999, 'type': 1}]
15324,1398855002.3977597,[{'idp': 1, 'x': 3.257221775298995, 'y': 2.581817042539458, 'r': 0.3999999999999999, 'type': 1}]
15325,1398855002.3977919,[{'idp': 1, 'x': 3.2401902580297404, 'y': 2.5912719455557065, 'r': 0.3999999999999999, 'type': 1}]
15326,1398855002.437782,[{'idp': 1, 'x': 3.2234971864175965, 'y': 2.589981185323693, 'r': 0.3999999999999999, 'type': 1}]
15327,1398855002.4463832,[{'idp': 1, 'x': 3.2176304375741305, 'y': 2.5963087262634765, 'r': 0.3999999999999999, 'type': 1}]
15328,1398855002.4857085,[{'idp': 1, 'x': 3.200384935299325, 'y': 2.593952309483938, 'r': 0.3999999999999999, 'type': 1}]
15329,1398855002.5257626,[{'idp': 1, 'x': 3.191298692376525, 'y': 2.598249149288001, 'r': 0.3999999999999999, 'type': 1}]
15330,1398855002.5257943,[{'idp': 1, 'x': 3.1875154250937077, 'y': 2.589346142313249, 'r': 0.3999999999999999, 'type': 1}]
15331,1398855002.5657995,[{'idp': 1, 'x': 3.1528038103531575, 'y': 2.5902514602380267, 'r': 0.3999999999999999, 'type': 1}]
15332,1398855002.5721047,[{'idp': 1, 'x': 3.158314145872927, 'y': 2.5946712084635415, 'r': 0.3999999999999999, 'type': 1}]
15333,1398855002.6097891,[{'idp': 1, 'x': 3.1488311896782495, 'y': 2.5867286301874115, 'r': 0.3999999999999999, 'type': 1}]
15334,1398855002.6498044,[{'idp': 1, 'x': 3.1442064452492002, 'y': 2.5983681374603473, 'r': 0.3999999999999999, 'type': 1}]
15335,1398855002.6498368,[{'idp': 1, 'x': 3.1281216813400037, 'y': 2.592873572296839, 'r': 0.3999999999999999, 'type': 1}]
15336,1398855002.6897478,[{'idp': 1, 'x': 3.1168297208824147, 'y': 2.5944632062139283, 'r': 0.3999999999999999, 'type': 1}]
15337,1398855002.6975124,[{'idp': 1, 'x': 3.111023033704583, 'y': 2.5947073164053958, 'r': 0.3999999999999999, 'type': 1}]
15338,1398855002.7337132,[{'idp': 1, 'x': 3.1075532573075537, 'y': 2.5605557362338605, 'r': 0.3999999999999999, 'type': 1}]
15339,1398855002.7737358,[{'idp': 1, 'x': 3.1170854712508356, 'y': 2.5680337144491694, 'r': 0.3999999999999999, 'type': 1}]
15340,1398855002.7737658,[{'idp': 1, 'x': 3.095114203568512, 'y': 2.56536473632774, 'r': 0.3999999999999999, 'type': 1}]
15341,1398855002.8137262,[{'idp': 1, 'x': 3.0766027235130666, 'y': 2.572755101742128, 'r': 0.3999999999999999, 'type': 1}]
15342,1398855002.8237598,[{'idp': 1, 'x': 3.061070604950411, 'y': 2.5752456248241673, 'r': 0.3999999999999999, 'type': 1}]
15343,1398855002.8617928,[{'idp': 1, 'x': 3.05366837226563, 'y': 2.561276101250336, 'r': 0.3999999999999999, 'type': 1}]
15344,1398855002.9017382,[{'idp': 1, 'x': 3.0286785302017316, 'y': 2.5782114332435, 'r': 0.3999999999999999, 'type': 1}]
15345,1398855002.901769,[{'idp': 1, 'x': 3.0199597773888964, 'y': 2.578452315048636, 'r': 0.3999999999999999, 'type': 1}]
15346,1398855002.9417882,[{'idp': 1, 'x': 3.004602161993508, 'y': 2.564929079198386, 'r': 0.3999999999999999, 'type': 1}]
15347,1398855002.948656,[{'idp': 1, 'x': 3.013584487803158, 'y': 2.5723375385169223, 'r': 0.3999999999999999, 'type': 1}]
15348,1398855002.985718,[{'idp': 1, 'x': 2.9788869804196283, 'y': 2.5702676700694838, 'r': 0.3999999999999999, 'type': 1}, {'idp': 2, 'x': 5.416666666666668, 'y': 3.833333333333333, 'r': 0.3999999999999999, 'type': 1}]
20389,1398855129.1576972,[{'idp': 117, 'x': 1.4126391388459236, 'y': 5.611505454213206, 'r': 0.3999999999999999, 'type': 1}, {'idp': 119, 'x': 2.5321491148401853, 'y': 2.0786875414644634, 'r': 0.3999999999999999, 'type': 1}, {'idp': 122, 'x': 3.059746266161927, 'y': 5.297230684660206, 'r': 0.3999999999999999, 'type': 1}, {'idp': 124, 'x': 3.1772946282658476, 'y': 3.305432619689044, 'r': 0.3999999999999999, 'type': 1}, {'idp': 125, 'x': 3.921250480249794, 'y': 3.515934089125976, 'r': 0.3999999999999999, 'type': 1}, {'idp': 126, 'x': 3.476084834861637, 'y': 1.742036540957288, 'r': 0.3999999999999999, 'type': 1}, {'idp': 127, 'x': 6.75764053169125, 'y': 2.67880743970911, 'r': 0.3999999999999999, 'type': 1}]
20390,1398855129.1577272,[{'idp': 117, 'x': 1.418795374584736, 'y': 5.634961322888694, 'r': 0.3999999999999999, 'type': 1}, {'idp': 119, 'x': 2.4841713802414023, 'y': 2.066942842717754, 'r': 0.3999999999999999, 'type': 1}, {'idp': 122, 'x': 3.0418371787018716, 'y': 5.293279388477328, 'r': 0.3999999999999999, 'type': 1}, {'idp': 124, 'x': 3.1720189361498297, 'y': 3.283428588873647, 'r': 0.3999999999999999, 'type': 1}, {'idp': 125, 'x': 3.8935020302528933, 'y': 3.5213438160920507, 'r': 0.3999999999999999, 'type': 1}, {'idp': 126, 'x': 3.4517010092441858, 'y': 1.7389602380544122, 'r': 0.3999999999999999, 'type': 1}, {'idp': 127, 'x': 6.709384565333789, 'y': 2.6772245972599773, 'r': 0.3999999999999999, 'type': 1}]
20391,1398855129.1978505,[{'idp': 117, 'x': 1.3894128566478225, 'y': 5.6219370854579465, 'r': 0.3999999999999999, 'type': 1}, {'idp': 119, 'x': 2.454245650236355, 'y': 2.0688878101775976, 'r': 0.3999999999999999, 'type': 1}, {'idp': 122, 'x': 3.035160548157929, 'y': 5.3080859804602305, 'r': 0.3999999999999999, 'type': 1}, {'idp': 124, 'x': 3.1457693856172897, 'y': 3.2853806109862216, 'r': 0.3999999999999999, 'type': 1}, {'idp': 125, 'x': 3.9451131642913784, 'y': 3.4949417084021017, 'r': 0.3999999999999999, 'type': 1}, {'idp': 126, 'x': 3.431029421569609, 'y': 1.7378980961673052, 'r': 0.3999999999999999, 'type': 1}, {'idp': 127, 'x': 6.669983181669821, 'y': 2.6954626643649093, 'r': 0.3999999999999999, 'type': 1}]
20392,1398855129.2049854,[{'idp': 117, 'x': 1.3918562101629073, 'y': 5.631504628081972, 'r': 0.3999999999999999, 'type': 1}, {'idp': 119, 'x': 2.3900657052844854, 'y': 2.0502740083815074, 'r': 0.3999999999999999, 'type': 1}, {'idp': 122, 'x': 3.0172262160986563, 'y': 5.303229579844304, 'r': 0.3999999999999999, 'type': 1}, {'idp': 124, 'x': 3.1392721963249826, 'y': 3.293327973787139, 'r': 0.3999999999999999, 'type': 1}, {'idp': 125, 'x': 4.022525578693332, 'y': 3.4084776973140474, 'r': 0.3999999999999999, 'type': 1}, {'idp': 126, 'x': 3.4108968366201253, 'y': 1.737131433715473, 'r': 0.3999999999999999, 'type': 1}, {'idp': 127, 'x': 6.638390405717429, 'y': 2.665871088766336, 'r': 0.3999999999999999, 'type': 1}]
20393,1398855129.2417493,[{'idp': 117, 'x': 1.3707649116610376, 'y': 5.600318104562822, 'r': 0.3999999999999999, 'type': 1}, {'idp': 119, 'x': 2.3584620162436187, 'y': 2.049666774788872, 'r': 0.3999999999999999, 'type': 1}, {'idp': 122, 'x': 3.0216411521161612, 'y': 5.310493851616231, 'r': 0.3999999999999999, 'type': 1}, {'idp': 124, 'x': 3.141409488117959, 'y': 3.295781105881175, 'r': 0.3999999999999999, 'type': 1}, {'idp': 125, 'x': 4.077745124184489, 'y': 3.351459095559075, 'r': 0.3999999999999999, 'type': 1}, {'idp': 126, 'x': 3.4064070072898156, 'y': 1.7254195395369876, 'r': 0.3999999999999999, 'type': 1}, {'idp': 127, 'x': 6.624769012732681, 'y': 2.6776137671616107, 'r': 0.3999999999999999, 'type': 1}]
20394,1398855129.281739,[{'idp': 117, 'x': 1.3776905781965931, 'y': 5.6259554524091655, 'r': 0.3999999999999999, 'type': 1}, {'idp': 119, 'x': 2.3644483381024006, 'y': 2.0720739387932707, 'r': 0.3999999999999999, 'type': 1}, {'idp': 122, 'x': 3.0019764817707273, 'y': 5.302994109404972, 'r': 0.3999999999999999, 'type': 1}, {'idp': 124, 'x': 3.1200065374721397, 'y': 3.2875458681510294, 'r': 0.3999999999999999, 'type': 1}, {'idp': 125, 'x': 4.116895549496795, 'y': 3.30327249814492, 'r': 0.3999999999999999, 'type': 1}, {'idp': 126, 'x': 3.387750807669929, 'y': 1.7251714532565265, 'r': 0.3999999999999999, 'type': 1}, {'idp': 127, 'x': 6.610986761542181, 'y': 2.6552138404761183, 'r': 0.3999999999999999, 'type': 1}]
20395,1398855129.2817683,[{'idp': 117, 'x': 1.3589148939403861, 'y': 5.603538618487633, 'r': 0.3999999999999999, 'type': 1}, {'idp': 119, 'x': 2.34882874950036, 'y': 2.076201853901991, 'r': 0.3999999999999999, 'type': 1}, {'idp': 122, 'x': 3.0014958582550766, 'y': 5.30169420959, 'r': 0.3999999999999999, 'type': 1}, {'idp': 124, 'x': 3.113995411440593, 'y': 3.2967755775425522, 'r': 0.3999999999999999, 'type': 1}, {'idp': 125, 'x': 4.105115104680015, 'y': 3.3084320977793724, 'r': 0.3999999999999999, 'type': 1}, {'idp': 126, 'x': 3.3739315452507235, 'y': 1.7182191947039294, 'r': 0.3999999999999999, 'type': 1}, {'idp': 127, 'x': 6.5643765763636, 'y': 2.6366742446915725, 'r': 0.3999999999999999, 'type': 1}]
20396,1398855129.321943,[{'idp': 117, 'x': 1.358534962860165, 'y': 5.602343921134443, 'r': 0.3999999999999999, 'type': 1}, {'idp': 119, 'x': 2.3309135299481043, 'y': 2.077637442490383, 'r': 0.3999999999999999, 'type': 1}, {'idp': 122, 'x': 3.003175940602645, 'y': 5.304731339321074, 'r': 0.3999999999999999, 'type': 1}, {'idp': 124, 'x': 3.106921563250329, 'y': 3.2744654850261323, 'r': 0.3999999999999999, 'type': 1}, {'idp': 125, 'x': 4.0985958182834885, 'y': 3.30297602804414, 'r': 0.3999999999999999, 'type': 1}, {'idp': 126, 'x': 3.3654526599574774, 'y': 1.7138785381085264, 'r': 0.3999999999999999, 'type': 1}, {'idp': 127, 'x': 6.538519585935283, 'y': 2.6263747997124898, 'r': 0.3999999999999999, 'type': 1}]
20397,1398855129.3309584,[{'idp': 117, 'x': 1.3592835086782262, 'y': 5.605634734090346, 'r': 0.3999999999999999, 'type': 1}, {'idp': 119, 'x': 2.3249290206863815, 'y': 2.0810274822583863, 'r': 0.3999999999999999, 'type': 1}, {'idp': 122, 'x': 3.0004081224834933, 'y': 5.299284835865528, 'r': 0.3999999999999999, 'type': 1}, {'idp': 124, 'x': 3.098068729153378, 'y': 3.2795021353815956, 'r': 0.3999999999999999, 'type': 1}, {'idp': 125, 'x': 4.101683164426079, 'y': 3.3055191566809072, 'r': 0.3999999999999999, 'type': 1}, {'idp': 126, 'x': 3.341862580296604, 'y': 1.6924418904256022, 'r': 0.3999999999999999, 'type': 1}, {'idp': 127, 'x': 6.519661811818693, 'y': 2.602189496669316, 'r': 0.3999999999999999, 'type': 1}]
20398,1398855129.36976,[{'idp': 117, 'x': 1.383440505984539, 'y': 5.5971469094246995, 'r': 0.3999999999999999, 'type': 1}, {'idp': 119, 'x': 2.3205402438096057, 'y': 2.0762780599807362, 'r': 0.3999999999999999, 'type': 1}, {'idp': 122, 'x': 3.0084540212539035, 'y': 5.286458361357013, 'r': 0.3999999999999999, 'type': 1}, {'idp': 124, 'x': 3.096023545427331, 'y': 3.2930393062775742, 'r': 0.3999999999999999, 'type': 1}, {'idp': 125, 'x': 4.073316999068048, 'y': 3.2690635002669, 'r': 0.3999999999999999, 'type': 1}, {'idp': 126, 'x': 3.3412450100842994, 'y': 1.6919398093883498, 'r': 0.3999999999999999, 'type': 1}, {'idp': 127, 'x': 6.485731736513549, 'y': 2.5558310456484734, 'r': 0.3999999999999999, 'type': 1}]
20399,1398855129.4097276,[{'idp': 117, 'x': 1.4093344790389395, 'y': 5.597256968638071, 'r': 0.3999999999999999, 'type': 1}, {'idp': 119, 'x': 2.2983456700668414, 'y': 2.0739085015626335, 'r': 0.3999999999999999, 'type': 1}, {'idp': 122, 'x': 3.001738862288481, 'y': 5.27456027710495, 'r': 0.3999999999999999, 'type': 1}, {'idp': 124, 'x': 3.084313404464223, 'y': 3.279469189609898, 'r': 0.3999999999999999, 'type': 1}, {'idp': 125, 'x': 4.082841985416483, 'y': 3.247370341324951, 'r': 0.3999999999999999, 'type': 1}, {'idp': 126, 'x': 3.3104962089011547, 'y': 1.658653827022114, 'r': 0.3999999999999999, 'type': 1}, {'idp': 127, 'x': 6.465854296812417, 'y': 2.5155908017474005, 'r': 0.3999999999999999, 'type': 1}]
20400,1398855129.4097536,[{'idp': 117, 'x': 1.4314485230860274, 'y': 5.581578620775593, 'r': 0.3999999999999999, 'type': 1}, {'idp': 119, 'x': 2.2894875695004124, 'y': 2.065374433866536, 'r': 0.3999999999999999, 'type': 1}, {'idp': 122, 'x': 3.021412653737685, 'y': 5.256072671509811, 'r': 0.3999999999999999, 'type': 1}, {'idp': 124, 'x': 3.07631439757571, 'y': 3.301557169230014, 'r': 0.3999999999999999, 'type': 1}, {'idp': 125, 'x': 4.0502586056703915, 'y': 3.207011518976217, 'r': 0.3999999999999999, 'type': 1}, {'idp': 126, 'x': 3.301692818894546, 'y': 1.6362236631837357, 'r': 0.3999999999999999, 'type': 1}, {'idp': 127, 'x': 6.445307715846411, 'y': 2.4754618485068125, 'r': 0.3999999999999999, 'type': 1}]
20401,1398855129.449749,[{'idp': 117, 'x': 1.4582286948128065, 'y': 5.584976618506678, 'r': 0.3999999999999999, 'type': 1}, {'idp': 119, 'x': 2.2816844946821147, 'y': 2.048681955166265, 'r': 0.3999999999999999, 'type': 1}, {'idp': 122, 'x': 3.055066596285392, 'y': 5.235020028271129, 'r': 0.3999999999999999, 'type': 1}, {'idp': 124, 'x': 3.0867377504470306, 'y': 3.2991492844909076, 'r': 0.3999999999999999, 'type': 1}, {'idp': 125, 'x': 4.041468974692391, 'y': 3.2308942442885225, 'r': 0.3999999999999999, 'type': 1}, {'idp': 126, 'x': 3.2915631850903337, 'y': 1.6134262973727265, 'r': 0.3999999999999999, 'type': 1}, {'idp': 127, 'x': 6.450690315746996, 'y': 2.4452933663786403, 'r': 0.3999999999999999, 'type': 1}]
20402,1398855129.457371,[{'idp': 117, 'x': 1.47189796782343, 'y': 5.538979963381143, 'r': 0.3999999999999999, 'type': 1}, {'idp': 119, 'x': 2.2701421599558813, 'y': 2.0283703439637724, 'r': 0.3999999999999999, 'type': 1}, {'idp': 122, 'x': 3.1012139396665606, 'y': 5.209253042329891, 'r': 0.3999999999999999, 'type': 1}, {'idp': 124, 'x': 3.0950390293627894, 'y': 3.2943256037922364, 'r': 0.3999999999999999, 'type': 1}, {'idp': 125, 'x': 4.070268444061731, 'y': 3.2047398406434913, 'r': 0.3999999999999999, 'type': 1}, {'idp': 126, 'x': 3.282000162266927, 'y': 1.5823127361082578, 'r': 0.3999999999999999, 'type': 1}, {'idp': 127, 'x': 6.413288930163674, 'y': 2.383152887643605, 'r': 0.3999999999999999, 'type': 1}]
20403,1398855129.4937391,[{'idp': 117, 'x': 1.5157948731751647, 'y': 5.556937389058973, 'r': 0.3999999999999999, 'type': 1}, {'idp': 119, 'x': 2.2595980304760044, 'y': 2.011571569752697, 'r': 0.3999999999999999, 'type': 1}, {'idp': 122, 'x': 3.11595581830314, 'y': 5.18213827489546, 'r': 0.3999999999999999, 'type': 1}, {'idp': 124, 'x': 3.118574178872877, 'y': 3.304995372458437, 'r': 0.3999999999999999, 'type': 1}, {'idp': 125, 'x': 4.071595225299762, 'y': 3.177305888651658, 'r': 0.3999999999999999, 'type': 1}, {'idp': 126, 'x': 3.2671836937225684, 'y': 1.5492905523935097, 'r': 0.3999999999999999, 'type': 1}, {'idp': 127, 'x': 6.425329046029333, 'y': 2.3560249369172825, 'r': 0.3999999999999999, 'type': 1}]
20404,1398855129.5337923,[{'idp': 117, 'x': 1.5478704866696047, 'y': 5.531212369066127, 'r': 0.3999999999999999, 'type': 1}, {'idp': 119, 'x': 2.261280885282335, 'y': 2.0124607761360047, 'r': 0.3999999999999999, 'type': 1}, {'idp': 122, 'x': 3.1378036081747274, 'y': 5.166940959657489, 'r': 0.3999999999999999, 'type': 1}, {'idp': 124, 'x': 3.1613004832531733, 'y': 3.302942464361036, 'r': 0.3999999999999999, 'type': 1}, {'idp': 125, 'x': 4.104217242150079, 'y': 3.1061585345587983, 'r': 0.3999999999999999, 'type': 1}, {'idp': 126, 'x': 3.2745327213856656, 'y': 1.5352659199675278, 'r': 0.3999999999999999, 'type': 1}, {'idp': 127, 'x': 6.386462040185568, 'y': 2.262386250686257, 'r': 0.3999999999999999, 'type': 1}]
20405,1398855129.5338175,[{'idp': 117, 'x': 1.5743949174793292, 'y': 5.533338440485995, 'r': 0.3999999999999999, 'type': 1}, {'idp': 119, 'x': 2.239518053318692, 'y': 1.9923949143675679, 'r': 0.3999999999999999, 'type': 1}, {'idp': 122, 'x': 3.1519811068963266, 'y': 5.140103184142674, 'r': 0.3999999999999999, 'type': 1}, {'idp': 124, 'x': 3.197720341143877, 'y': 3.281466530282555, 'r': 0.3999999999999999, 'type': 1}, {'idp': 125, 'x': 4.097654920050964, 'y': 3.0871915763530033, 'r': 0.3999999999999999, 'type': 1}, {'idp': 126, 'x': 3.2466810312161476, 'y': 1.5050882985963354, 'r': 0.3999999999999999, 'type': 1}, {'idp': 127, 'x': 6.324782218583726, 'y': 2.1940755907636644, 'r': 0.3999999999999999, 'type': 1}]
20406,1398855129.5737717,[{'idp': 117, 'x': 1.5848106261476924, 'y': 5.523666186145184, 'r': 0.3999999999999999, 'type': 1}, {'idp': 119, 'x': 2.2278891968732295, 'y': 1.9906171428782105, 'r': 0.3999999999999999, 'type': 1}, {'idp': 122, 'x': 3.174917756247073, 'y': 5.127003643416108, 'r': 0.3999999999999999, 'type': 1}, {'idp': 124, 'x': 3.2520029088739144, 'y': 3.246876803246932, 'r': 0.3999999999999999, 'type': 1}, {'idp': 125, 'x': 4.0808788282793635, 'y': 3.0749304960668034, 'r': 0.3999999999999999, 'type': 1}, {'idp': 126, 'x': 3.223538939341437, 'y': 1.477679749310885, 'r': 0.3999999999999999, 'type': 1}, {'idp': 127, 'x': 6.305176172321129, 'y': 2.172346651229873, 'r': 0.3999999999999999, 'type': 1}]
20407,1398855129.5834084,[{'idp': 117, 'x': 1.605730140449273, 'y': 5.505700176012822, 'r': 0.3999999999999999, 'type': 1}, {'idp': 119, 'x': 2.2176279784009556, 'y': 1.981169076307523, 'r': 0.3999999999999999, 'type': 1}, {'idp': 122, 'x': 3.1938768912613935, 'y': 5.107863296862158, 'r': 0.3999999999999999, 'type': 1}, {'idp': 124, 'x': 3.289806148279135, 'y': 3.2254008774280885, 'r': 0.3999999999999999, 'type': 1}, {'idp': 125, 'x': 4.087065279009119, 'y': 3.0655760450032155, 'r': 0.3999999999999999, 'type': 1}, {'idp': 126, 'x': 3.209829469481722, 'y': 1.454720219157073, 'r': 0.3999999999999999, 'type': 1}, {'idp': 127, 'x': 6.305521220177592, 'y': 2.157381126016027, 'r': 0.3999999999999999, 'type': 1}]
20408,1398855129.6217844,[{'idp': 117, 'x': 1.6361487297086486, 'y': 5.476660657974208, 'r': 0.3999999999999999, 'type': 1}, {'idp': 119, 'x': 2.198891580545792, 'y': 1.9561375624783506, 'r': 0.3999999999999999, 'type': 1}, {'idp': 122, 'x': 3.223907619656692, 'y': 5.081820199111502, 'r': 0.3999999999999999, 'type': 1}, {'idp': 124, 'x': 3.292045639121015, 'y': 3.2033820808771574, 'r': 0.3999999999999999, 'type': 1}, {'idp': 125, 'x': 4.085643591356664, 'y': 3.0511874453865695, 'r': 0.3999999999999999, 'type': 1}, {'idp': 126, 'x': 3.1940070824173006, 'y': 1.4310213553590678, 'r': 0.3999999999999999, 'type': 1}, {'idp': 127, 'x': 6.26176010088254, 'y': 2.0660501891192373, 'r': 0.3999999999999999, 'type': 1}]
20409,1398855129.6617434,[{'idp': 117, 'x': 1.6545405698102167, 'y': 5.45206440329987, 'r': 0.3999999999999999, 'type': 1}, {'idp': 119, 'x': 2.200999699348072, 'y': 1.957001084069967, 'r': 0.3999999999999999, 'type': 1}, {'idp': 122, 'x': 3.2512228112326325, 'y': 5.051566557932096, 'r': 0.3999999999999999, 'type': 1}, {'idp': 124, 'x': 3.3065021545188666, 'y': 3.223339619441137, 'r': 0.3999999999999999, 'type': 1}, {'idp': 125, 'x': 4.0959358049584305, 'y': 3.0311570940483157, 'r': 0.3999999999999999, 'type': 1}, {'idp': 126, 'x': 3.169858962187091, 'y': 1.387337084380944, 'r': 0.3999999999999999, 'type': 1}, {'idp': 127, 'x': 6.248762623709645, 'y': 2.001461372152211, 'r': 0.3999999999999999, 'type': 1}]
20410,1398855129.6617796,[{'idp': 117, 'x': 1.6825828371240914, 'y': 5.458911249738647, 'r': 0.3999999999999999, 'type': 1}, {'idp': 119, 'x': 2.1972736113114832, 'y': 1.9473306885250663, 'r': 0.3999999999999999, 'type': 1}, {'idp': 122, 'x': 3.281652007419158, 'y': 5.026227462752111, 'r': 0.3999999999999999, 'type': 1}, {'idp': 124, 'x': 3.3853432526195726, 'y': 3.490974536013114, 'r': 0.3999999999999999, 'type': 1}, {'idp': 125, 'x': 4.086153175494953, 'y': 3.0098051368975054, 'r': 0.3999999999999999, 'type': 1}, {'idp': 126, 'x': 3.1495185369999668, 'y': 1.3700885751381597, 'r': 0.3999999999999999, 'type': 1}, {'idp': 127, 'x': 6.24694791858174, 'y': 2.0011518664038075, 'r': 0.3999999999999999, 'type': 1}]
20411,1398855129.7017388,[{'idp': 117, 'x': 1.7249675792747166, 'y': 5.468699540309521, 'r': 0.3999999999999999, 'type': 1}, {'idp': 119, 'x': 2.1787483469450297, 'y': 1.9316136549861063, 'r': 0.3999999999999999, 'type': 1}, {'idp': 122, 'x': 3.293810873512686, 'y': 4.9971276176875135, 'r': 0.3999999999999999, 'type': 1}, {'idp': 124, 'x': 3.3909494135997975, 'y': 3.481671152280401, 'r': 0.3999999999999999, 'type': 1}, {'idp': 125, 'x': 4.077533554538544, 'y': 3.0033439979476806, 'r': 0.3999999999999999, 'type': 1}, {'idp': 126, 'x': 3.1218214168408376, 'y': 1.3583014022167417, 'r': 0.3999999999999999, 'type': 1}, {'idp': 127, 'x': 6.22118088232358, 'y': 1.9481930116081014, 'r': 0.3999999999999999, 'type': 1}]
20412,1398855129.7086048,[{'idp': 117, 'x': 1.728858870021095, 'y': 5.439448753997951, 'r': 0.3999999999999999, 'type': 1}, {'idp': 119, 'x': 2.1540791834238093, 'y': 1.9182682502600734, 'r': 0.3999999999999999, 'type': 1}, {'idp': 122, 'x': 3.2943585978121193, 'y': 4.9745181849419495, 'r': 0.3999999999999999, 'type': 1}, {'idp': 124, 'x': 3.398700089423541, 'y': 3.48987666658076, 'r': 0.3999999999999999, 'type': 1}, {'idp': 125, 'x': 4.067383650459293, 'y': 2.995732098225876, 'r': 0.3999999999999999, 'type': 1}, {'idp': 126, 'x': 3.112155431094268, 'y': 1.3539567351583015, 'r': 0.3999999999999999, 'type': 1}, {'idp': 127, 'x': 6.198140187095513, 'y': 1.91086957839542, 'r': 0.3999999999999999, 'type': 1}]
20413,1398855129.7457817,[{'idp': 117, 'x': 1.7539325761531233, 'y': 5.435224226777429, 'r': 0.3999999999999999, 'type': 1}, {'idp': 119, 'x': 2.1375860783767786, 'y': 1.9037040227560986, 'r': 0.3999999999999999, 'type': 1}, {'idp': 122, 'x': 3.307880644110035, 'y': 4.971152018443419, 'r': 0.3999999999999999, 'type': 1}, {'idp': 124, 'x': 3.3942691420234827, 'y': 3.440046295907244, 'r': 0.3999999999999999, 'type': 1}, {'idp': 125, 'x': 4.0627226983994795, 'y': 2.9921301446640336, 'r': 0.3999999999999999, 'type': 1}, {'idp': 126, 'x': 3.072600319159615, 'y': 1.3365357965942892, 'r': 0.3999999999999999, 'type': 1}, {'idp': 127, 'x': 6.156531126048881, 'y': 1.86857642990917, 'r': 0.3999999999999999, 'type': 1}]
