id,timestamp,circles
29923,1398693944.7536898,[]
29924,1398693944.7936988,[]
29925,1398693944.7937207,[]
29926,1398693944.8336544,[]
29927,1398693944.840804,[]
29928,1398693944.877675,[]
29929,1398693944.9176545,[]
29930,1398693944.917681,[]
29931,1398693944.9576898,[]
29932,1398693944.9657137,[]
29933,1398693945.0057404,[]
29934,1398693945.0458133,[]
29935,1398693945.0458446,[]
29936,1398693945.0856888,[]
29937,1398693945.0910804,[]
29938,1398693945.129774,[]
29939,1398693945.169743,[]
29940,1398693945.1697736,[{'idp': 1, 'x': 9.541, 'y': 0.397, 'r': 0.4, 'type': 1}, {'idp': 2, 'x': 9.332, 'y': 1.106, 'r': 0.4, 'type': 1}]
32422,1398694007.0486188,[{'idp': 25, 'x': 4.712, 'y': -0.086, 'r': 0.4, 'type': 1}, {'idp': 26, 'x': 6.215, 'y': 0.298, 'r': 0.4, 'type': 1}, {'idp': 27, 'x': 7.05, 'y': 0.82, 'r': 0.4, 'type': 1}, {'idp': 29, 'x': 4.996, 'y': -0.703, 'r': 0.4, 'type': 1}, {'idp': 30, 'x': 3.002, 'y': -2.034, 'r': 0.4, 'type': 1}, {'idp': 32, 'x': 4.343, 'y': 2.766, 'r': 0.4, 'type': 1}, {'idp': 33, 'x': 2.259, 'y': 3.411, 'r': 0.4, 'type': 1}, {'idp': 34, 'x': 2.403, 'y': -2.413, 'r': 0.4, 'type': 1}]
32423,1398694007.0857244,[{'idp': 25, 'x': 4.754, 'y': -0.086, 'r': 0.4, 'type': 1}, {'idp': 26, 'x': 6.247, 'y': 0.3, 'r': 0.4, 'type': 1}, {'idp': 27, 'x': 7.126, 'y': 0.856, 'r': 0.4, 'type': 1}, {'idp': 29, 'x': 5.015, 'y': -0.705, 'r': 0.4, 'type': 1}, {'idp': 30, 'x': 2.986, 'y': -2.034, 'r': 0.4, 'type': 1}, {'idp': 32, 'x': 4.321, 'y': 2.779, 'r': 0.4, 'type': 1}, {'idp': 33, 'x': 2.272, 'y': 3.375, 'r': 0.4, 'type': 1}, {'idp': 34, 'x': 2.389, 'y': -2.42, 'r': 0.4, 'type': 1}]
32424,1398694007.1257076,[{'idp': 25, 'x': 4.755, 'y': -0.086, 'r': 0.4, 'type': 1}, {'idp': 26, 'x': 6.266, 'y': 0.302, 'r': 0.4, 'type': 1}, {'idp': 27, 'x': 7.161, 'y': 0.868, 'r': 0.4, 'type': 1}, {'idp': 29, 'x': 5.046, 'y': -0.698, 'r': 0.4, 'type': 1}, {'idp': 30, 'x': 2.963, 'y': -2.018, 'r': 0.4, 'type': 1}, {'idp': 32, 'x': 4.331, 'y': 2.785, 'r': 0.4, 'type': 1}, {'idp': 33, 'x': 2.28, 'y': 3.368, 'r': 0.4, 'type': 1}, {'idp': 34, 'x': 2.374, 'y': -2.404, 'r': 0.4, 'type': 1}]
32425,1398694007.1257365,[{'idp': 25, 'x': 4.783, 'y': -0.086, 'r': 0.4, 'type': 1}, {'idp': 26, 'x': 6.278, 'y': 0.302, 'r': 0.4, 'type': 1}, {'idp': 27, 'x': 7.156, 'y': 0.815, 'r': 0.4, 'type': 1}, {'idp': 29, 'x': 5.049, 'y': -0.71, 'r': 0.4, 'type': 1}, {'idp': 30, 'x': 2.96, 'y': -2.015, 'r': 0.4, 'type': 1}, {'idp': 32, 'x': 4.273, 'y': 2.775, 'r': 0.4, 'type': 1}, {'idp': 33, 'x': 2.301, 'y': 3.367, 'r': 0.4, 'type': 1}, {'idp': 34, 'x': 2.366, 'y': -2.407, 'r': 0.4, 'type': 1}]
32426,1398694007.1657388,[{'idp': 25, 'x': 4.753, 'y': -0.086, 'r': 0.4, 'type': 1}, {'idp': 26, 'x': 6.291, 'y': 0.303, 'r': 0.4, 'type': 1}, {'idp': 27, 'x': 7.155, 'y': 0.846, 'r': 0.4, 'type': 1}, {'idp': 29, 'x': 5.055, 'y': -0.687, 'r': 0.4, 'type': 1}, {'idp': 30, 'x': 2.944, 'y': -2.013, 'r': 0.4, 'type': 1}, {'idp': 32, 'x': 4.276, 'y': 2.776, 'r': 0.4, 'type': 1}, {'idp': 33, 'x': 2.272, 'y': 3.355, 'r': 0.4, 'type': 1}, {'idp': 34, 'x': 2.357, 'y': -2.397, 'r': 0.4, 'type': 1}]
32427,1398694007.1731248,[{'idp': 25, 'x': 4.772, 'y': -0.075, 'r': 0.4, 'type': 1}, {'idp': 26, 'x': 6.324, 'y': 0.319, 'r': 0.4, 'type': 1}, {'idp': 27, 'x': 7.169, 'y': 0.848, 'r': 0.4, 'type': 1}, {'idp': 29, 'x': 5.053, 'y': -0.687, 'r': 0.4, 'type': 1}, {'idp': 30, 'x': 2.926, 'y': -2.001, 'r': 0.4, 'type': 1}, {'idp': 32, 'x': 4.261, 'y': 2.78, 'r': 0.4, 'type': 1}, {'idp': 33, 'x': 2.287, 'y': 3.359, 'r': 0.4, 'type': 1}, {'idp': 34, 'x': 2.35, 'y': -2.401, 'r': 0.4, 'type': 1}]
32428,1398694007.2097344,[{'idp': 25, 'x': 4.811, 'y': -0.064, 'r': 0.4, 'type': 1}, {'idp': 26, 'x': 6.326, 'y': 0.319, 'r': 0.4, 'type': 1}, {'idp': 27, 'x': 7.218, 'y': 0.901, 'r': 0.4, 'type': 1}, {'idp': 29, 'x': 5.085, 'y': -0.679, 'r': 0.4, 'type': 1}, {'idp': 30, 'x': 2.915, 'y': -1.993, 'r': 0.4, 'type': 1}, {'idp': 32, 'x': 4.27, 'y': 2.798, 'r': 0.4, 'type': 1}, {'idp': 33, 'x': 2.313, 'y': 3.368, 'r': 0.4, 'type': 1}, {'idp': 34, 'x': 2.341, 'y': -2.402, 'r': 0.4, 'type': 1}]
32429,1398694007.2497833,[{'idp': 25, 'x': 4.835, 'y': -0.054, 'r': 0.4, 'type': 1}, {'idp': 26, 'x': 6.343, 'y': 0.334, 'r': 0.4, 'type': 1}, {'idp': 27, 'x': 7.226, 'y': 0.869, 'r': 0.4, 'type': 1}, {'idp': 29, 'x': 5.108, 'y': -0.66, 'r': 0.4, 'type': 1}, {'idp': 30, 'x': 2.906, 'y': -1.967, 'r': 0.4, 'type': 1}, {'idp': 32, 'x': 4.233, 'y': 2.801, 'r': 0.4, 'type': 1}, {'idp': 33, 'x': 2.312, 'y': 3.348, 'r': 0.4, 'type': 1}, {'idp': 34, 'x': 2.34, 'y': -2.39, 'r': 0.4, 'type': 1}]
32430,1398694007.2498243,[{'idp': 25, 'x': 4.871, 'y': -0.043, 'r': 0.4, 'type': 1}, {'idp': 26, 'x': 6.378, 'y': 0.365, 'r': 0.4, 'type': 1}, {'idp': 27, 'x': 7.246, 'y': 0.841, 'r': 0.4, 'type': 1}, {'idp': 29, 'x': 5.112, 'y': -0.649, 'r': 0.4, 'type': 1}, {'idp': 30, 'x': 2.901, 'y': -1.955, 'r': 0.4, 'type': 1}, {'idp': 32, 'x': 4.198, 'y': 2.805, 'r': 0.4, 'type': 1}, {'idp': 33, 'x': 2.314, 'y': 3.368, 'r': 0.4, 'type': 1}, {'idp': 34, 'x': 2.337, 'y': -2.388, 'r': 0.4, 'type': 1}]
32431,1398694007.289788,[{'idp': 25, 'x': 4.902, 'y': -0.043, 'r': 0.4, 'type': 1}, {'idp': 26, 'x': 6.345, 'y': 0.334, 'r': 0.4, 'type': 1}, {'idp': 27, 'x': 7.254, 'y': 0.889, 'r': 0.4, 'type': 1}, {'idp': 29, 'x': 5.117, 'y': -0.649, 'r': 0.4, 'type': 1}, {'idp': 30, 'x': 2.883, 'y': -1.943, 'r': 0.4, 'type': 1}, {'idp': 32, 'x': 4.197, 'y': 2.804, 'r': 0.4, 'type': 1}, {'idp': 33, 'x': 2.312, 'y': 3.364, 'r': 0.4, 'type': 1}, {'idp': 34, 'x': 2.331, 'y': -2.382, 'r': 0.4, 'type': 1}]
32432,1398694007.298757,[{'idp': 25, 'x': 4.909, 'y': -0.053, 'r': 0.4, 'type': 1}, {'idp': 26, 'x': 6.353, 'y': 0.321, 'r': 0.4, 'type': 1}, {'idp': 27, 'x': 7.3, 'y': 0.862, 'r': 0.4, 'type': 1}, {'idp': 29, 'x': 5.122, 'y': -0.65, 'r': 0.4, 'type': 1}, {'idp': 30, 'x': 2.863, 'y': -1.947, 'r': 0.4, 'type': 1}, {'idp': 32, 'x': 4.195, 'y': 2.789, 'r': 0.4, 'type': 1}, {'idp': 33, 'x': 2.334, 'y': 3.361, 'r': 0.4, 'type': 1}, {'idp': 34, 'x': 2.322, 'y': -2.394, 'r': 0.4, 'type': 1}]
32433,1398694007.337746,[{'idp': 25, 'x': 4.939, 'y': -0.064, 'r': 0.4, 'type': 1}, {'idp': 26, 'x': 6.366, 'y': 0.294, 'r': 0.4, 'type': 1}, {'idp': 27, 'x': 7.327, 'y': 0.833, 'r': 0.4, 'type': 1}, {'idp': 29, 'x': 5.114, 'y': -0.671, 'r': 0.4, 'type': 1}, {'idp': 30, 'x': 2.848, 'y': -1.955, 'r': 0.4, 'type': 1}, {'idp': 32, 'x': 4.221, 'y': 2.78, 'r': 0.4, 'type': 1}, {'idp': 33, 'x': 2.31, 'y': 3.354, 'r': 0.4, 'type': 1}, {'idp': 34, 'x': 2.304, 'y': -2.396, 'r': 0.4, 'type': 1}]
32434,1398694007.3777041,[{'idp': 25, 'x': 4.948, 'y': -0.074, 'r': 0.4, 'type': 1}, {'idp': 26, 'x': 6.412, 'y': 0.296, 'r': 0.4, 'type': 1}, {'idp': 27, 'x': 7.321, 'y': 0.832, 'r': 0.4, 'type': 1}, {'idp': 29, 'x': 5.117, 'y': -0.706, 'r': 0.4, 'type': 1}, {'idp': 30, 'x': 2.83, 'y': -1.952, 'r': 0.4, 'type': 1}, {'idp': 32, 'x': 4.203, 'y': 2.768, 'r': 0.4, 'type': 1}, {'idp': 33, 'x': 2.329, 'y': 3.318, 'r': 0.4, 'type': 1}, {'idp': 34, 'x': 2.296, 'y': -2.407, 'r': 0.4, 'type': 1}]
32435,1398694007.3777354,[{'idp': 25, 'x': 4.962, 'y': -0.074, 'r': 0.4, 'type': 1}, {'idp': 26, 'x': 6.392, 'y': 0.281, 'r': 0.4, 'type': 1}, {'idp': 27, 'x': 7.317, 'y': 0.831, 'r': 0.4, 'type': 1}, {'idp': 29, 'x': 5.145, 'y': -0.698, 'r': 0.4, 'type': 1}, {'idp': 30, 'x': 2.808, 'y': -1.946, 'r': 0.4, 'type': 1}, {'idp': 32, 'x': 4.194, 'y': 2.763, 'r': 0.4, 'type': 1}, {'idp': 33, 'x': 2.331, 'y': 3.326, 'r': 0.4, 'type': 1}, {'idp': 34, 'x': 2.292, 'y': -2.403, 'r': 0.4, 'type': 1}]
32436,1398694007.4176857,[{'idp': 25, 'x': 4.986, 'y': -0.063, 'r': 0.4, 'type': 1}, {'idp': 26, 'x': 6.394, 'y': 0.281, 'r': 0.4, 'type': 1}, {'idp': 27, 'x': 7.354, 'y': 0.835, 'r': 0.4, 'type': 1}, {'idp': 29, 'x': 5.158, 'y': -0.689, 'r': 0.4, 'type': 1}, {'idp': 30, 'x': 2.803, 'y': -1.942, 'r': 0.4, 'type': 1}, {'idp': 32, 'x': 4.24, 'y': 2.807, 'r': 0.4, 'type': 1}, {'idp': 33, 'x': 2.319, 'y': 3.327, 'r': 0.4, 'type': 1}, {'idp': 34, 'x': 2.295, 'y': -2.394, 'r': 0.4, 'type': 1}]
32437,1398694007.422844,[{'idp': 25, 'x': 4.995, 'y': -0.041, 'r': 0.4, 'type': 1}, {'idp': 26, 'x': 6.398, 'y': 0.295, 'r': 0.4, 'type': 1}, {'idp': 27, 'x': 7.37, 'y': 0.87, 'r': 0.4, 'type': 1}, {'idp': 29, 'x': 5.173, 'y': -0.667, 'r': 0.4, 'type': 1}, {'idp': 30, 'x': 2.783, 'y': -1.928, 'r': 0.4, 'type': 1}, {'idp': 32, 'x': 4.209, 'y': 2.8, 'r': 0.4, 'type': 1}, {'idp': 33, 'x': 2.327, 'y': 3.337, 'r': 0.4, 'type': 1}, {'idp': 34, 'x': 2.292, 'y': -2.38, 'r': 0.4, 'type': 1}]
32438,1398694007.4617524,[{'idp': 25, 'x': 4.993, 'y': -0.041, 'r': 0.4, 'type': 1}, {'idp': 26, 'x': 6.474, 'y': 0.313, 'r': 0.4, 'type': 1}, {'idp': 27, 'x': 7.375, 'y': 0.87, 'r': 0.4, 'type': 1}, {'idp': 29, 'x': 5.191, 'y': -0.658, 'r': 0.4, 'type': 1}, {'idp': 30, 'x': 2.77, 'y': -1.919, 'r': 0.4, 'type': 1}, {'idp': 32, 'x': 4.219, 'y': 2.82, 'r': 0.4, 'type': 1}, {'idp': 33, 'x': 2.332, 'y': 3.325, 'r': 0.4, 'type': 1}, {'idp': 34, 'x': 2.28, 'y': -2.378, 'r': 0.4, 'type': 1}]
32439,1398694007.5017254,[{'idp': 25, 'x': 4.984, 'y': -0.074, 'r': 0.4, 'type': 1}, {'idp': 26, 'x': 6.48, 'y': 0.271, 'r': 0.4, 'type': 1}, {'idp': 27, 'x': 7.426, 'y': 0.844, 'r': 0.4, 'type': 1}, {'idp': 29, 'x': 5.198, 'y': -0.671, 'r': 0.4, 'type': 1}, {'idp': 30, 'x': 2.744, 'y': -1.919, 'r': 0.4, 'type': 1}, {'idp': 32, 'x': 4.244, 'y': 2.81, 'r': 0.4, 'type': 1}, {'idp': 33, 'x': 2.328, 'y': 3.31, 'r': 0.4, 'type': 1}, {'idp': 34, 'x': 2.271, 'y': -2.378, 'r': 0.4, 'type': 1}]
32440,1398694007.5017586,[{'idp': 25, 'x': 5.007, 'y': -0.074, 'r': 0.4, 'type': 1}, {'idp': 26, 'x': 6.555, 'y': 0.274, 'r': 0.4, 'type': 1}, {'idp': 27, 'x': 7.432, 'y': 0.828, 'r': 0.4, 'type': 1}, {'idp': 29, 'x': 5.228, 'y': -0.663, 'r': 0.4, 'type': 1}, {'idp': 30, 'x': 2.725, 'y': -1.923, 'r': 0.4, 'type': 1}, {'idp': 32, 'x': 4.249, 'y': 2.8, 'r': 0.4, 'type': 1}, {'idp': 33, 'x': 2.346, 'y': 3.335, 'r': 0.4, 'type': 1}, {'idp': 34, 'x': 2.256, 'y': -2.382, 'r': 0.4, 'type': 1}]
32441,1398694007.5416913,[{'idp': 25, 'x': 4.998, 'y': -0.084, 'r': 0.4, 'type': 1}, {'idp': 26, 'x': 6.57, 'y': 0.26, 'r': 0.4, 'type': 1}, {'idp': 27, 'x': 7.456, 'y': 0.815, 'r': 0.4, 'type': 1}, {'idp': 29, 'x': 5.256, 'y': -0.655, 'r': 0.4, 'type': 1}, {'idp': 30, 'x': 2.705, 'y': -1.927, 'r': 0.4, 'type': 1}, {'idp': 32, 'x': 4.258, 'y': 2.82, 'r': 0.4, 'type': 1}, {'idp': 33, 'x': 2.361, 'y': 3.322, 'r': 0.4, 'type': 1}, {'idp': 34, 'x': 2.245, 'y': -2.381, 'r': 0.4, 'type': 1}]
32442,1398694007.5469327,[{'idp': 25, 'x': 5.001, 'y': -0.084, 'r': 0.4, 'type': 1}, {'idp': 26, 'x': 6.594, 'y': 0.246, 'r': 0.4, 'type': 1}, {'idp': 27, 'x': 7.479, 'y': 0.818, 'r': 0.4, 'type': 1}, {'idp': 29, 'x': 5.283, 'y': -0.659, 'r': 0.4, 'type': 1}, {'idp': 30, 'x': 2.691, 'y': -1.917, 'r': 0.4, 'type': 1}, {'idp': 32, 'x': 4.263, 'y': 2.824, 'r': 0.4, 'type': 1}, {'idp': 33, 'x': 2.366, 'y': 3.275, 'r': 0.4, 'type': 1}, {'idp': 34, 'x': 2.223, 'y': -2.368, 'r': 0.4, 'type': 1}]
32443,1398694007.5857282,[{'idp': 25, 'x': 5.043, 'y': -0.063, 'r': 0.4, 'type': 1}, {'idp': 26, 'x': 6.635, 'y': 0.276, 'r': 0.4, 'type': 1}, {'idp': 27, 'x': 7.493, 'y': 0.836, 'r': 0.4, 'type': 1}, {'idp': 29, 'x': 5.304, 'y': -0.639, 'r': 0.4, 'type': 1}, {'idp': 30, 'x': 2.674, 'y': -1.914, 'r': 0.4, 'type': 1}, {'idp': 32, 'x': 4.249, 'y': 2.815, 'r': 0.4, 'type': 1}, {'idp': 33, 'x': 2.37, 'y': 3.3, 'r': 0.4, 'type': 1}, {'idp': 34, 'x': 2.229, 'y': -2.364, 'r': 0.4, 'type': 1}]
32444,1398694007.625762,[{'idp': 25, 'x': 5.054, 'y': -0.063, 'r': 0.4, 'type': 1}, {'idp': 26, 'x': 6.678, 'y': 0.278, 'r': 0.4, 'type': 1}, {'idp': 27, 'x': 7.539, 'y': 0.858, 'r': 0.4, 'type': 1}, {'idp': 29, 'x': 5.311, 'y': -0.64, 'r': 0.4, 'type': 1}, {'idp': 30, 'x': 2.66, 'y': -1.913, 'r': 0.4, 'type': 1}, {'idp': 32, 'x': 4.262, 'y': 2.81, 'r': 0.4, 'type': 1}, {'idp': 33, 'x': 2.387, 'y': 3.303, 'r': 0.4, 'type': 1}, {'idp': 34, 'x': 2.205, 'y': -2.359, 'r': 0.4, 'type': 1}]
32445,1398694007.625794,[{'idp': 25, 'x': 5.052, 'y': -0.075, 'r': 0.4, 'type': 1}, {'idp': 26, 'x': 6.7, 'y': 0.264, 'r': 0.4, 'type': 1}, {'idp': 27, 'x': 7.57, 'y': 0.828, 'r': 0.4, 'type': 1}, {'idp': 29, 'x': 5.341, 'y': -0.632, 'r': 0.4, 'type': 1}, {'idp': 30, 'x': 2.636, 'y': -1.904, 'r': 0.4, 'type': 1}, {'idp': 32, 'x': 4.271, 'y': 2.805, 'r': 0.4, 'type': 1}, {'idp': 33, 'x': 2.398, 'y': 3.287, 'r': 0.4, 'type': 1}, {'idp': 34, 'x': 2.2, 'y': -2.363, 'r': 0.4, 'type': 1}]
32446,1398694007.6656604,[{'idp': 25, 'x': 5.062, 'y': -0.075, 'r': 0.4, 'type': 1}, {'idp': 26, 'x': 6.689, 'y': 0.249, 'r': 0.4, 'type': 1}, {'idp': 27, 'x': 7.59, 'y': 0.831, 'r': 0.4, 'type': 1}, {'idp': 29, 'x': 5.344, 'y': -0.633, 'r': 0.4, 'type': 1}, {'idp': 30, 'x': 2.618, 'y': -1.908, 'r': 0.4, 'type': 1}, {'idp': 32, 'x': 4.276, 'y': 2.796, 'r': 0.4, 'type': 1}, {'idp': 33, 'x': 2.402, 'y': 3.277, 'r': 0.4, 'type': 1}, {'idp': 34, 'x': 2.185, 'y': -2.357, 'r': 0.4, 'type': 1}]
32447,1398694007.6716115,[{'idp': 25, 'x': 5.057, 'y': -0.097, 'r': 0.4, 'type': 1}, {'idp': 26, 'x': 6.708, 'y': 0.249, 'r': 0.4, 'type': 1}, {'idp': 27, 'x': 7.582, 'y': 0.813, 'r': 0.4, 'type': 1}, {'idp': 29, 'x': 5.37, 'y': -0.636, 'r': 0.4, 'type': 1}, {'idp': 30, 'x': 2.592, 'y': -1.906, 'r': 0.4, 'type': 1}, {'idp': 32, 'x': 4.27, 'y': 2.775, 'r': 0.4, 'type': 1}, {'idp': 33, 'x': 2.403, 'y': 3.249, 'r': 0.4, 'type': 1}, {'idp': 34, 'x': 2.159, 'y': -2.351, 'r': 0.4, 'type': 1}]
32448,1398694007.7097714,[{'idp': 25, 'x': 5.087, 'y': -0.098, 'r': 0.4, 'type': 1}, {'idp': 26, 'x': 6.722, 'y': 0.235, 'r': 0.4, 'type': 1}, {'idp': 27, 'x': 7.599, 'y': 0.799, 'r': 0.4, 'type': 1}, {'idp': 29, 'x': 5.37, 'y': -0.636, 'r': 0.4, 'type': 1}, {'idp': 30, 'x': 2.576, 'y': -1.904, 'r': 0.4, 'type': 1}, {'idp': 32, 'x': 4.27, 'y': 2.784, 'r': 0.4, 'type': 1}, {'idp': 33, 'x': 2.43, 'y': 3.256, 'r': 0.4, 'type': 1}, {'idp': 34, 'x': 2.145, 'y': -2.344, 'r': 0.4, 'type': 1}]
32449,1398694007.7496977,[{'idp': 25, 'x': 5.118, 'y': -0.098, 'r': 0.4, 'type': 1}, {'idp': 26, 'x': 6.743, 'y': 0.235, 'r': 0.4, 'type': 1}, {'idp': 27, 'x': 7.619, 'y': 0.801, 'r': 0.4, 'type': 1}, {'idp': 29, 'x': 5.394, 'y': -0.639, 'r': 0.4, 'type': 1}, {'idp': 30, 'x': 2.549, 'y': -1.901, 'r': 0.4, 'type': 1}, {'idp': 32, 'x': 4.284, 'y': 2.776, 'r': 0.4, 'type': 1}, {'idp': 33, 'x': 2.397, 'y': 3.166, 'r': 0.4, 'type': 1}, {'idp': 34, 'x': 2.127, 'y': -2.346, 'r': 0.4, 'type': 1}]
32450,1398694007.7497272,[{'idp': 25, 'x': 5.149, 'y': -0.099, 'r': 0.4, 'type': 1}, {'idp': 26, 'x': 6.763, 'y': 0.235, 'r': 0.4, 'type': 1}, {'idp': 27, 'x': 7.629, 'y': 0.803, 'r': 0.4, 'type': 1}, {'idp': 29, 'x': 5.406, 'y': -0.641, 'r': 0.4, 'type': 1}, {'idp': 30, 'x': 2.532, 'y': -1.897, 'r': 0.4, 'type': 1}, {'idp': 32, 'x': 4.286, 'y': 2.764, 'r': 0.4, 'type': 1}, {'idp': 33, 'x': 2.431, 'y': 3.195, 'r': 0.4, 'type': 1}, {'idp': 34, 'x': 2.107, 'y': -2.344, 'r': 0.4, 'type': 1}]
32451,1398694007.7896888,[{'idp': 25, 'x': 5.172, 'y': -0.089, 'r': 0.4, 'type': 1}, {'idp': 26, 'x': 6.766, 'y': 0.265, 'r': 0.4, 'type': 1}, {'idp': 27, 'x': 7.654, 'y': 0.788, 'r': 0.4, 'type': 1}, {'idp': 29, 'x': 5.42, 'y': -0.631, 'r': 0.4, 'type': 1}, {'idp': 30, 'x': 2.511, 'y': -1.89, 'r': 0.4, 'type': 1}, {'idp': 32, 'x': 4.289, 'y': 2.742, 'r': 0.4, 'type': 1}, {'idp': 33, 'x': 2.444, 'y': 3.212, 'r': 0.4, 'type': 1}, {'idp': 34, 'x': 2.091, 'y': -2.326, 'r': 0.4, 'type': 1}]
32452,1398694007.796556,[{'idp': 25, 'x': 5.196, 'y': -0.081, 'r': 0.4, 'type': 1}, {'idp': 26, 'x': 6.759, 'y': 0.279, 'r': 0.4, 'type': 1}, {'idp': 27, 'x': 7.644, 'y': 0.821, 'r': 0.4, 'type': 1}, {'idp': 29, 'x': 5.413, 'y': -0.606, 'r': 0.4, 'type': 1}, {'idp': 30, 'x': 2.485, 'y': -1.87, 'r': 0.4, 'type': 1}, {'idp': 32, 'x': 4.262, 'y': 2.776, 'r': 0.4, 'type': 1}, {'idp': 33, 'x': 2.453, 'y': 3.238, 'r': 0.4, 'type': 1}, {'idp': 34, 'x': 2.08, 'y': -2.313, 'r': 0.4, 'type': 1}]
32453,1398694007.8337286,[{'idp': 25, 'x': 5.213, 'y': -0.076, 'r': 0.4, 'type': 1}, {'idp': 26, 'x': 6.759, 'y': 0.323, 'r': 0.4, 'type': 1}, {'idp': 27, 'x': 7.629, 'y': 0.854, 'r': 0.4, 'type': 1}, {'idp': 29, 'x': 5.411, 'y': -0.582, 'r': 0.4, 'type': 1}, {'idp': 30, 'x': 2.473, 'y': -1.845, 'r': 0.4, 'type': 1}, {'idp': 32, 'x': 4.247, 'y': 2.783, 'r': 0.4, 'type': 1}, {'idp': 33, 'x': 2.465, 'y': 3.267, 'r': 0.4, 'type': 1}, {'idp': 34, 'x': 2.073, 'y': -2.296, 'r': 0.4, 'type': 1}]
32454,1398694007.8736658,[{'idp': 25, 'x': 5.234, 'y': -0.024, 'r': 0.4, 'type': 1}, {'idp': 26, 'x': 6.652, 'y': 0.378, 'r': 0.4, 'type': 1}, {'idp': 27, 'x': 7.674, 'y': 0.876, 'r': 0.4, 'type': 1}, {'idp': 29, 'x': 5.424, 'y': -0.572, 'r': 0.4, 'type': 1}, {'idp': 30, 'x': 2.452, 'y': -1.846, 'r': 0.4, 'type': 1}, {'idp': 32, 'x': 4.251, 'y': 2.774, 'r': 0.4, 'type': 1}, {'idp': 33, 'x': 2.501, 'y': 3.296, 'r': 0.4, 'type': 1}, {'idp': 34, 'x': 2.062, 'y': -2.283, 'r': 0.4, 'type': 1}]
32455,1398694007.873695,[{'idp': 25, 'x': 5.239, 'y': 0.001, 'r': 0.4, 'type': 1}, {'idp': 26, 'x': 6.629, 'y': 0.391, 'r': 0.4, 'type': 1}, {'idp': 27, 'x': 7.665, 'y': 0.841, 'r': 0.4, 'type': 1}, {'idp': 29, 'x': 5.436, 'y': -0.597, 'r': 0.4, 'type': 1}, {'idp': 30, 'x': 2.423, 'y': -1.842, 'r': 0.4, 'type': 1}, {'idp': 32, 'x': 4.26, 'y': 2.765, 'r': 0.4, 'type': 1}, {'idp': 33, 'x': 2.497, 'y': 3.257, 'r': 0.4, 'type': 1}, {'idp': 34, 'x': 2.031, 'y': -2.272, 'r': 0.4, 'type': 1}]
32456,1398694007.9138317,[{'idp': 25, 'x': 5.253, 'y': -0.023, 'r': 0.4, 'type': 1}, {'idp': 26, 'x': 6.64, 'y': 0.362, 'r': 0.4, 'type': 1}, {'idp': 27, 'x': 7.671, 'y': 0.824, 'r': 0.4, 'type': 1}, {'idp': 29, 'x': 5.42, 'y': -0.595, 'r': 0.4, 'type': 1}, {'idp': 30, 'x': 2.402, 'y': -1.851, 'r': 0.4, 'type': 1}, {'idp': 32, 'x': 4.28, 'y': 2.751, 'r': 0.4, 'type': 1}, {'idp': 33, 'x': 2.52, 'y': 3.262, 'r': 0.4, 'type': 1}, {'idp': 34, 'x': 2.006, 'y': -2.267, 'r': 0.4, 'type': 1}]
32457,1398694007.9221172,[{'idp': 25, 'x': 5.266, 'y': -0.046, 'r': 0.4, 'type': 1}, {'idp': 26, 'x': 6.653, 'y': 0.32, 'r': 0.4, 'type': 1}, {'idp': 27, 'x': 7.655, 'y': 0.688, 'r': 0.4, 'type': 1}, {'idp': 29, 'x': 5.431, 'y': -0.621, 'r': 0.4, 'type': 1}, {'idp': 30, 'x': 2.374, 'y': -1.854, 'r': 0.4, 'type': 1}, {'idp': 32, 'x': 4.281, 'y': 2.725, 'r': 0.4, 'type': 1}, {'idp': 33, 'x': 2.54, 'y': 3.249, 'r': 0.4, 'type': 1}, {'idp': 34, 'x': 1.981, 'y': -2.269, 'r': 0.4, 'type': 1}]
32458,1398694007.9617727,[{'idp': 25, 'x': 5.29, 'y': -0.024, 'r': 0.4, 'type': 1}, {'idp': 26, 'x': 6.68, 'y': 0.321, 'r': 0.4, 'type': 1}, {'idp': 27, 'x': 7.66, 'y': 0.722, 'r': 0.4, 'type': 1}, {'idp': 29, 'x': 5.427, 'y': -0.632, 'r': 0.4, 'type': 1}, {'idp': 30, 'x': 2.347, 'y': -1.85, 'r': 0.4, 'type': 1}, {'idp': 32, 'x': 4.291, 'y': 2.707, 'r': 0.4, 'type': 1}, {'idp': 33, 'x': 2.565, 'y': 3.253, 'r': 0.4, 'type': 1}, {'idp': 34, 'x': 1.945, 'y': -2.275, 'r': 0.4, 'type': 1}]
32459,1398694008.0017288,[{'idp': 25, 'x': 5.313, 'y': -0.047, 'r': 0.4, 'type': 1}, {'idp': 26, 'x': 6.681, 'y': 0.336, 'r': 0.4, 'type': 1}, {'idp': 27, 'x': 7.673, 'y': 0.707, 'r': 0.4, 'type': 1}, {'idp': 29, 'x': 5.425, 'y': -0.608, 'r': 0.4, 'type': 1}, {'idp': 30, 'x': 2.325, 'y': -1.841, 'r': 0.4, 'type': 1}, {'idp': 32, 'x': 4.264, 'y': 2.713, 'r': 0.4, 'type': 1}, {'idp': 33, 'x': 2.548, 'y': 3.244, 'r': 0.4, 'type': 1}, {'idp': 34, 'x': 1.923, 'y': -2.275, 'r': 0.4, 'type': 1}]
