id,timestamp,circles
10000,1398776520.6229799,[{'idp': 54, 'x': 7.838, 'y': -1.919, 'r': 0.4, 'type': 1}]
15733,1398776663.9956942,[{'idp': 102, 'x': 4.843, 'y': 0.233, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 4.132, 'y': 1.395, 'r': 0.4, 'type': 1}, {'idp': 104, 'x': 1.142, 'y': -8.593, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 6.532, 'y': 2.723, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 6.382, 'y': 1.621, 'r': 0.4, 'type': 1}]
15734,1398776663.995728,[{'idp': 102, 'x': 4.83, 'y': 0.221, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 4.141, 'y': 1.387, 'r': 0.4, 'type': 1}, {'idp': 104, 'x': 1.169, 'y': -8.59, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 6.476, 'y': 2.683, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 6.343, 'y': 1.641, 'r': 0.4, 'type': 1}]
15735,1398776664.035629,[{'idp': 102, 'x': 4.854, 'y': 0.223, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 4.167, 'y': 1.369, 'r': 0.4, 'type': 1}, {'idp': 104, 'x': 1.169, 'y': -8.595, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 6.411, 'y': 2.624, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 6.3, 'y': 1.615, 'r': 0.4, 'type': 1}]
15736,1398776664.0421355,[{'idp': 102, 'x': 4.85, 'y': 0.212, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 4.193, 'y': 1.358, 'r': 0.4, 'type': 1}, {'idp': 104, 'x': 1.15, 'y': -8.589, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 6.39, 'y': 2.615, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 6.294, 'y': 1.598, 'r': 0.4, 'type': 1}]
15737,1398776664.0795898,[{'idp': 102, 'x': 4.857, 'y': 0.212, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 4.199, 'y': 1.361, 'r': 0.4, 'type': 1}, {'idp': 104, 'x': 1.222, 'y': -8.636, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 6.319, 'y': 2.618, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 6.281, 'y': 1.595, 'r': 0.4, 'type': 1}]
15738,1398776664.1195886,[{'idp': 102, 'x': 4.875, 'y': 0.202, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 4.224, 'y': 1.361, 'r': 0.4, 'type': 1}, {'idp': 104, 'x': 1.194, 'y': -8.63, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 6.251, 'y': 2.622, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 6.221, 'y': 1.649, 'r': 0.4, 'type': 1}]
15739,1398776664.1196187,[{'idp': 102, 'x': 4.888, 'y': 0.203, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 4.269, 'y': 1.352, 'r': 0.4, 'type': 1}, {'idp': 104, 'x': 1.219, 'y': -8.611, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 6.216, 'y': 2.639, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 6.207, 'y': 1.686, 'r': 0.4, 'type': 1}]
15740,1398776664.1595602,[{'idp': 102, 'x': 4.899, 'y': 0.204, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 4.303, 'y': 1.339, 'r': 0.4, 'type': 1}, {'idp': 104, 'x': 1.223, 'y': -8.64, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 6.185, 'y': 2.642, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 6.151, 'y': 1.671, 'r': 0.4, 'type': 1}]
15741,1398776664.1673722,[{'idp': 102, 'x': 4.911, 'y': 0.183, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 4.323, 'y': 1.311, 'r': 0.4, 'type': 1}, {'idp': 104, 'x': 1.228, 'y': -8.624, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 6.121, 'y': 2.614, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 6.2, 'y': 1.574, 'r': 0.4, 'type': 1}]
15742,1398776664.203608,[{'idp': 102, 'x': 4.937, 'y': 0.162, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 4.327, 'y': 1.303, 'r': 0.4, 'type': 1}, {'idp': 104, 'x': 1.214, 'y': -8.637, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 6.092, 'y': 2.617, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 6.209, 'y': 1.577, 'r': 0.4, 'type': 1}]
15743,1398776664.2436326,[{'idp': 102, 'x': 4.917, 'y': 0.161, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 4.357, 'y': 1.291, 'r': 0.4, 'type': 1}, {'idp': 104, 'x': 1.249, 'y': -8.655, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 6.071, 'y': 2.592, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 6.198, 'y': 1.574, 'r': 0.4, 'type': 1}]
15744,1398776664.2436645,[{'idp': 102, 'x': 4.956, 'y': 0.152, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 4.377, 'y': 1.287, 'r': 0.4, 'type': 1}, {'idp': 104, 'x': 1.223, 'y': -8.676, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 6.034, 'y': 2.608, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 6.187, 'y': 1.571, 'r': 0.4, 'type': 1}]
15745,1398776664.283621,[{'idp': 102, 'x': 4.981, 'y': 0.142, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 4.406, 'y': 1.254, 'r': 0.4, 'type': 1}, {'idp': 104, 'x': 1.219, 'y': -8.677, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 5.964, 'y': 2.609, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 6.151, 'y': 1.562, 'r': 0.4, 'type': 1}]
15746,1398776664.292691,[{'idp': 102, 'x': 4.995, 'y': 0.131, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 4.407, 'y': 1.244, 'r': 0.4, 'type': 1}, {'idp': 104, 'x': 1.206, 'y': -8.689, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 5.887, 'y': 2.606, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 6.151, 'y': 1.562, 'r': 0.4, 'type': 1}]
15747,1398776664.3315506,[{'idp': 102, 'x': 5.016, 'y': 0.109, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 4.419, 'y': 1.226, 'r': 0.4, 'type': 1}, {'idp': 104, 'x': 1.23, 'y': -8.681, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 5.86, 'y': 2.609, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 6.151, 'y': 1.562, 'r': 0.4, 'type': 1}]
15748,1398776664.3716257,[{'idp': 102, 'x': 5.052, 'y': 0.099, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 4.358, 'y': 1.188, 'r': 0.4, 'type': 1}, {'idp': 104, 'x': 1.24, 'y': -8.689, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 5.831, 'y': 2.627, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 6.151, 'y': 1.562, 'r': 0.4, 'type': 1}]
15749,1398776664.3716545,[{'idp': 102, 'x': 5.065, 'y': 0.098, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 4.416, 'y': 1.193, 'r': 0.4, 'type': 1}, {'idp': 104, 'x': 1.264, 'y': -8.683, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 5.845, 'y': 2.649, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 6.151, 'y': 1.562, 'r': 0.4, 'type': 1}]
15750,1398776664.4116282,[{'idp': 102, 'x': 5.103, 'y': 0.088, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 4.447, 'y': 1.221, 'r': 0.4, 'type': 1}, {'idp': 104, 'x': 1.28, 'y': -8.699, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 5.825, 'y': 2.67, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 6.151, 'y': 1.562, 'r': 0.4, 'type': 1}]
15751,1398776664.4168656,[{'idp': 102, 'x': 5.129, 'y': 0.077, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 4.451, 'y': 1.2, 'r': 0.4, 'type': 1}, {'idp': 104, 'x': 1.298, 'y': -8.688, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 5.813, 'y': 2.696, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 6.151, 'y': 1.562, 'r': 0.4, 'type': 1}]
15752,1398776664.4556353,[{'idp': 102, 'x': 5.151, 'y': 0.066, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 4.478, 'y': 1.177, 'r': 0.4, 'type': 1}, {'idp': 104, 'x': 1.317, 'y': -8.687, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 5.747, 'y': 2.681, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 5.808, 'y': 1.72, 'r': 0.4, 'type': 1}]
15753,1398776664.4957144,[{'idp': 102, 'x': 5.181, 'y': 0.067, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 4.5, 'y': 1.172, 'r': 0.4, 'type': 1}, {'idp': 104, 'x': 1.331, 'y': -8.651, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 5.754, 'y': 2.684, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 5.59, 'y': 1.801, 'r': 0.4, 'type': 1}]
15754,1398776664.5356417,[{'idp': 102, 'x': 5.198, 'y': 0.055, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 4.494, 'y': 1.171, 'r': 0.4, 'type': 1}, {'idp': 104, 'x': 1.389, 'y': -8.578, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 5.729, 'y': 2.703, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 5.577, 'y': 1.771, 'r': 0.4, 'type': 1}]
15755,1398776664.5357213,[{'idp': 102, 'x': 5.219, 'y': 0.056, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 4.51, 'y': 1.164, 'r': 0.4, 'type': 1}, {'idp': 104, 'x': 1.413, 'y': -8.521, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 5.677, 'y': 2.709, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 5.548, 'y': 1.775, 'r': 0.4, 'type': 1}]
15756,1398776664.5756316,[{'idp': 102, 'x': 5.231, 'y': 0.055, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 4.517, 'y': 1.155, 'r': 0.4, 'type': 1}, {'idp': 104, 'x': 1.414, 'y': -8.551, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 5.648, 'y': 2.725, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 5.521, 'y': 1.767, 'r': 0.4, 'type': 1}]
15757,1398776664.575733,[{'idp': 102, 'x': 5.256, 'y': 0.033, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 4.547, 'y': 1.121, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 5.597, 'y': 2.703, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 5.496, 'y': 1.741, 'r': 0.4, 'type': 1}]
15758,1398776664.6156616,[{'idp': 102, 'x': 5.276, 'y': 0.021, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 4.518, 'y': 1.114, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 5.568, 'y': 2.701, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 5.451, 'y': 1.732, 'r': 0.4, 'type': 1}]
15759,1398776664.6171277,[{'idp': 102, 'x': 5.283, 'y': 0.021, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 4.496, 'y': 1.088, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 5.523, 'y': 2.694, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 5.426, 'y': 1.737, 'r': 0.4, 'type': 1}]
15760,1398776664.655743,[{'idp': 102, 'x': 5.284, 'y': -0.025, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 4.501, 'y': 1.07, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 5.502, 'y': 2.701, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 5.397, 'y': 1.741, 'r': 0.4, 'type': 1}]
15761,1398776664.6956105,[{'idp': 102, 'x': 5.303, 'y': -0.037, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 4.537, 'y': 1.036, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 5.456, 'y': 2.709, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 5.361, 'y': 1.755, 'r': 0.4, 'type': 1}]
15762,1398776664.6956403,[{'idp': 102, 'x': 5.296, 'y': -0.025, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 4.602, 'y': 1.031, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 5.414, 'y': 2.72, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 5.325, 'y': 1.769, 'r': 0.4, 'type': 1}]
15763,1398776664.7356656,[{'idp': 102, 'x': 5.279, 'y': -0.025, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 4.696, 'y': 1.031, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 5.387, 'y': 2.714, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 5.295, 'y': 1.773, 'r': 0.4, 'type': 1}]
15764,1398776664.7415338,[{'idp': 102, 'x': 5.3, 'y': -0.06, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 4.709, 'y': 1.034, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 5.342, 'y': 2.72, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 5.233, 'y': 1.777, 'r': 0.4, 'type': 1}]
15765,1398776664.7796626,[{'idp': 102, 'x': 5.285, 'y': -0.036, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 4.722, 'y': 1.037, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 5.313, 'y': 2.72, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 5.217, 'y': 1.785, 'r': 0.4, 'type': 1}]
15766,1398776664.8196015,[{'idp': 102, 'x': 5.309, 'y': -0.072, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 4.741, 'y': 1.009, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 5.274, 'y': 2.714, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 5.14, 'y': 1.758, 'r': 0.4, 'type': 1}]
15767,1398776664.8196285,[{'idp': 102, 'x': 5.292, 'y': -0.07, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 4.784, 'y': 0.996, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 5.288, 'y': 2.722, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 5.114, 'y': 1.762, 'r': 0.4, 'type': 1}]
15768,1398776664.8595915,[{'idp': 102, 'x': 5.312, 'y': -0.106, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 4.813, 'y': 0.99, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 5.22, 'y': 2.715, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 5.063, 'y': 1.744, 'r': 0.4, 'type': 1}]
15769,1398776664.8667276,[{'idp': 102, 'x': 5.311, 'y': -0.093, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 4.842, 'y': 0.959, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 5.189, 'y': 2.728, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 4.962, 'y': 1.745, 'r': 0.4, 'type': 1}]
15770,1398776664.903675,[{'idp': 102, 'x': 5.333, 'y': -0.105, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 4.863, 'y': 0.975, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 5.15, 'y': 2.736, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 4.939, 'y': 1.749, 'r': 0.4, 'type': 1}]
15771,1398776664.943618,[{'idp': 102, 'x': 5.364, 'y': -0.129, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 4.885, 'y': 0.982, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 5.127, 'y': 2.738, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 4.896, 'y': 1.758, 'r': 0.4, 'type': 1}]
15772,1398776664.943647,[{'idp': 102, 'x': 5.394, 'y': -0.105, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 4.906, 'y': 0.971, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 5.084, 'y': 2.743, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 4.847, 'y': 1.764, 'r': 0.4, 'type': 1}]
15773,1398776664.9836252,[{'idp': 102, 'x': 5.434, 'y': -0.118, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 4.922, 'y': 0.96, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 5.051, 'y': 2.743, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 4.845, 'y': 1.775, 'r': 0.4, 'type': 1}]
15774,1398776664.9917972,[{'idp': 102, 'x': 5.458, 'y': -0.106, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 4.946, 'y': 0.942, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 5.014, 'y': 2.723, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 4.837, 'y': 1.771, 'r': 0.4, 'type': 1}, {'idp': 107, 'x': 8.539, 'y': 1.106, 'r': 0.2, 'type': 1}, {'idp': 108, 'x': 8.831, 'y': 1.649, 'r': 0.2, 'type': 1}]
15775,1398776665.031569,[{'idp': 102, 'x': 5.481, 'y': -0.142, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 4.977, 'y': 0.937, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 4.974, 'y': 2.697, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 4.778, 'y': 1.774, 'r': 0.4, 'type': 1}, {'idp': 107, 'x': 8.53, 'y': 1.066, 'r': 0.2, 'type': 1}, {'idp': 108, 'x': 8.733, 'y': 1.737, 'r': 0.2, 'type': 1}]
15776,1398776665.0717514,[{'idp': 102, 'x': 5.515, 'y': -0.143, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 4.951, 'y': 0.936, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 4.909, 'y': 2.733, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 4.754, 'y': 1.765, 'r': 0.4, 'type': 1}, {'idp': 107, 'x': 8.509, 'y': 1.045, 'r': 0.2, 'type': 1}, {'idp': 108, 'x': 8.734, 'y': 1.737, 'r': 0.2, 'type': 1}]
15777,1398776665.0718496,[{'idp': 102, 'x': 5.532, 'y': -0.144, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 4.969, 'y': 0.939, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 4.905, 'y': 2.751, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 4.664, 'y': 1.767, 'r': 0.4, 'type': 1}, {'idp': 107, 'x': 8.478, 'y': 1.041, 'r': 0.2, 'type': 1}, {'idp': 108, 'x': 8.686, 'y': 1.728, 'r': 0.2, 'type': 1}]
15778,1398776665.1116636,[{'idp': 102, 'x': 5.553, 'y': -0.144, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 4.972, 'y': 0.94, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 4.86, 'y': 2.764, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 4.683, 'y': 1.798, 'r': 0.4, 'type': 1}, {'idp': 107, 'x': 8.45, 'y': 1.037, 'r': 0.2, 'type': 1}, {'idp': 108, 'x': 8.673, 'y': 1.725, 'r': 0.2, 'type': 1}]
15779,1398776665.1166515,[{'idp': 102, 'x': 5.568, 'y': -0.169, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 4.973, 'y': 0.944, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 4.792, 'y': 2.754, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 4.661, 'y': 1.813, 'r': 0.4, 'type': 1}, {'idp': 107, 'x': 8.411, 'y': 1.051, 'r': 0.2, 'type': 1}, {'idp': 108, 'x': 8.667, 'y': 1.704, 'r': 0.2, 'type': 1}]
15780,1398776665.155605,[{'idp': 102, 'x': 5.587, 'y': -0.169, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 4.997, 'y': 0.934, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 4.736, 'y': 2.763, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 4.639, 'y': 1.828, 'r': 0.4, 'type': 1}, {'idp': 107, 'x': 8.403, 'y': 1.05, 'r': 0.2, 'type': 1}, {'idp': 108, 'x': 8.641, 'y': 1.699, 'r': 0.2, 'type': 1}]
15781,1398776665.1956432,[{'idp': 102, 'x': 5.593, 'y': -0.175, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 5.03, 'y': 0.934, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 4.697, 'y': 2.762, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 4.606, 'y': 1.838, 'r': 0.4, 'type': 1}, {'idp': 107, 'x': 8.363, 'y': 1.045, 'r': 0.2, 'type': 1}, {'idp': 108, 'x': 8.641, 'y': 1.699, 'r': 0.2, 'type': 1}]
15782,1398776665.1956627,[{'idp': 102, 'x': 5.632, 'y': -0.195, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 5.04, 'y': 0.927, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 4.662, 'y': 2.775, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 4.567, 'y': 1.834, 'r': 0.4, 'type': 1}, {'idp': 107, 'x': 8.333, 'y': 1.041, 'r': 0.2, 'type': 1}, {'idp': 108, 'x': 8.641, 'y': 1.699, 'r': 0.2, 'type': 1}]
15783,1398776665.2356129,[{'idp': 102, 'x': 5.622, 'y': -0.191, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 5.062, 'y': 0.913, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 4.627, 'y': 2.782, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 4.556, 'y': 1.841, 'r': 0.4, 'type': 1}, {'idp': 107, 'x': 8.317, 'y': 1.021, 'r': 0.2, 'type': 1}, {'idp': 108, 'x': 8.641, 'y': 1.699, 'r': 0.2, 'type': 1}]
15784,1398776665.2414393,[{'idp': 102, 'x': 5.635, 'y': -0.202, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 5.092, 'y': 0.896, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 4.575, 'y': 2.777, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 4.523, 'y': 1.828, 'r': 0.4, 'type': 1}, {'idp': 107, 'x': 8.23, 'y': 1.01, 'r': 0.2, 'type': 1}, {'idp': 108, 'x': 8.641, 'y': 1.699, 'r': 0.2, 'type': 1}]
15785,1398776665.2796245,[{'idp': 102, 'x': 5.656, 'y': -0.197, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 5.121, 'y': 0.879, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 4.533, 'y': 2.793, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 4.476, 'y': 1.831, 'r': 0.4, 'type': 1}, {'idp': 107, 'x': 8.209, 'y': 1.008, 'r': 0.2, 'type': 1}, {'idp': 108, 'x': 8.641, 'y': 1.699, 'r': 0.2, 'type': 1}]
15786,1398776665.3196208,[{'idp': 102, 'x': 5.65, 'y': -0.192, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 5.163, 'y': 0.875, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 4.457, 'y': 2.759, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 4.441, 'y': 1.839, 'r': 0.4, 'type': 1}, {'idp': 107, 'x': 8.155, 'y': 1.019, 'r': 0.2, 'type': 1}, {'idp': 108, 'x': 8.457, 'y': 1.759, 'r': 0.2, 'type': 1}]
15787,1398776665.319887,[{'idp': 102, 'x': 5.645, 'y': -0.18, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 5.188, 'y': 0.868, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 4.417, 'y': 2.788, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 4.389, 'y': 1.839, 'r': 0.4, 'type': 1}, {'idp': 107, 'x': 8.101, 'y': 1.013, 'r': 0.2, 'type': 1}, {'idp': 108, 'x': 8.411, 'y': 1.807, 'r': 0.2, 'type': 1}]
15788,1398776665.3596916,[{'idp': 102, 'x': 5.675, 'y': -0.19, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 5.198, 'y': 0.87, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 4.318, 'y': 2.738, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 4.367, 'y': 1.841, 'r': 0.4, 'type': 1}, {'idp': 107, 'x': 8.061, 'y': 1.008, 'r': 0.2, 'type': 1}, {'idp': 108, 'x': 8.389, 'y': 1.802, 'r': 0.2, 'type': 1}]
15789,1398776665.3670318,[{'idp': 102, 'x': 5.681, 'y': -0.191, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 5.217, 'y': 0.85, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 4.244, 'y': 2.73, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 4.325, 'y': 1.847, 'r': 0.4, 'type': 1}, {'idp': 107, 'x': 8.036, 'y': 0.969, 'r': 0.2, 'type': 1}, {'idp': 108, 'x': 8.375, 'y': 1.799, 'r': 0.2, 'type': 1}]
15790,1398776665.4036844,[{'idp': 102, 'x': 5.686, 'y': -0.205, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 5.218, 'y': 0.862, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 4.23, 'y': 2.721, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 4.297, 'y': 1.83, 'r': 0.4, 'type': 1}, {'idp': 107, 'x': 7.905, 'y': 0.988, 'r': 0.2, 'type': 1}, {'idp': 108, 'x': 8.299, 'y': 1.802, 'r': 0.2, 'type': 1}]
15791,1398776665.4435954,[{'idp': 102, 'x': 5.705, 'y': -0.196, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 5.259, 'y': 0.834, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 4.245, 'y': 2.743, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 4.27, 'y': 1.829, 'r': 0.4, 'type': 1}, {'idp': 107, 'x': 7.874, 'y': 0.984, 'r': 0.2, 'type': 1}, {'idp': 108, 'x': 8.242, 'y': 1.808, 'r': 0.2, 'type': 1}]
15792,1398776665.4436238,[{'idp': 102, 'x': 5.719, 'y': -0.196, 'r': 0.4, 'type': 1}, {'idp': 103, 'x': 5.275, 'y': 0.801, 'r': 0.4, 'type': 1}, {'idp': 105, 'x': 4.194, 'y': 2.749, 'r': 0.4, 'type': 1}, {'idp': 106, 'x': 4.223, 'y': 1.833, 'r': 0.4, 'type': 1}, {'idp': 107, 'x': 7.874, 'y': 0.984, 'r': 0.2, 'type': 1}, {'idp': 108, 'x': 8.19, 'y': 1.815, 'r': 0.2, 'type': 1}]
